"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21"
"1",0.312939392310347,-2.28763657987176,0.345497683329111,0.737606171204766,0.315010415347542,0.410735873387908,-0.640378988605075,1.04756130491271,-0.99733850383449,-0.365995807004054,0.312805029252109,-1.90976817819701,-1.87455971796385,0.123337005227306,0.24824819532566,0.0549936276263667,-0.846888446597187,-1.36478582560838,-1.4754634319834,2.98957533929554,-0.419904853780097,-0.0930109557503362,-1.19285872524799
"2",0.180854934841233,-5.57435812161427,1.19408338316442,-0.267057881551009,0.172385852858783,-1.43109313373909,-0.176812909016894,0.783447005114203,1.22008573703456,0.202731776178001,-1.98121844130312,-0.646742351310536,-0.25528362063706,-1.19823165375265,0.475227974953714,-0.47380076780577,-0.84835416026174,-0.737541618945236,-2.0620800695478,-0.570993290418115,0.514681925268399,-0.495134684112931,-1.21943418306737
"3",0.537001946531771,2.93591072439762,0.0486939683851864,0.801338927907392,-1.37692915480564,0.250292096426635,0.338749769707661,1.44019841206226,-0.273978888068322,2.13553029119215,-0.487410311565702,2.12149946468542,-1.07449074303133,0.929599331282527,0.575892044891662,0.908162746740595,-1.63537443665893,-0.175713330339476,1.16025065702944,-1.011516950447,-0.951776669475956,-1.64710759378949,0.449962396104343
"4",0.557287652424432,3.51920427053744,0.765369742931744,0.0354211465477937,0.171638334488795,-2.10182995542543,2.67954299361816,0.491757092694456,-1.34165094574452,-0.707811045688431,-0.33942402174501,-0.371589316438084,0.45109995578002,-0.767056856247882,0.156147165449593,1.24829329823222,0.7940504444484,1.20525227861728,-0.137583013792424,0.178256119044338,-1.87088608333009,1.88629392135151,0.567608070046726
"5",0.386178927821866,-0.606185630778567,-1.6589603090711,1.59645708957296,-1.2341069370544,0.413952840763328,0.0831960562650623,-1.23775784937222,0.858433359004807,0.697936115097177,1.87470825132842,0.970305829183209,-0.0216350530590421,0.770242571412376,0.0383254756842088,0.663662814963495,-0.570447922381687,-0.972000650192859,-1.9859296141749,-0.148641780338457,0.0948503074047709,-1.72344429884227,-0.295093262079275
"6",0.508103332203563,2.15275531520511,-1.21360547855471,0.875292671198543,0.300408946524583,1.47783227110745,1.23325230039212,-0.339605729251754,0.195829836296705,-2.68372902427546,0.947284063103349,1.95257829011668,-0.411059429409606,-2.04764299764726,-0.5210931586835,-0.538728335317506,0.125999719857937,-0.873615999885929,1.46329994501162,-0.740984299601116,0.634687216146996,1.36968230745653,-0.753872689877373
"7",0.548272479775844,3.33869881932576,0.425167621555314,-1.12215071693482,0.731053673850733,1.65805068945737,-0.772222167600004,0.322745386368772,0.431910544001895,-1.81747250916045,0.157701497919458,-0.28708324531554,1.09592037180067,0.384874302835966,-2.37404651527884,0.781165225579109,1.8462888792537,-0.350475214348397,2.05352269059498,0.752379788441659,-0.482451085760754,-1.21574567560555,1.63390999537186
"8",0.354381894546353,-1.37676276133203,-2.57015510000532,0.667279014837947,-1.37640988295031,-0.0169102939010779,-0.535036982036826,-1.12992932527224,-0.321960824230856,1.31619740364721,0.0247914834307267,0.783950158827841,0.412360945435352,-0.444069810426485,-1.37233751612897,0.226841173364412,-0.0426295360663497,3.3276053108812,0.0845696919079542,-0.48938263196219,-2.00879170801116,1.07436134722765,-0.17571838892741
"9",0.0972580656483516,-7.44922565596148,-0.0271140594169879,-1.7864960849501,1.25924962505527,-0.97180799276561,0.544724513525634,-2.23475945350529,0.0017904276392542,-0.516808835163072,-1.11032108356764,-0.115219855666174,-0.422425650158453,1.50500840589688,0.441395784462847,-1.96142501130748,-1.22414860992768,-1.66356516094894,0.257529332932848,-0.720695388443438,1.0711338213514,-0.71972766229052,1.00159627168195
"10",0.595503537421536,4.27959058573036,-1.29852706725285,-1.73562000003926,0.715588558667527,0.661450258980543,-0.294713091699287,0.616662545843658,2.64031183421013,0.253966686695877,0.817857612412078,-0.440535550006922,0.571261152919718,1.28725898377492,-0.478490266757653,0.667418798935499,-1.94616021704858,1.48972653057811,0.645531285156496,0.946027863802645,-0.682237030551629,-1.07004149073317,-0.108469150395969
