"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65"
"1",-0.0647305807057038,0.0164309435428627,-2.63828384871165,-0.543728325560226,0.553752748527502,0.00298412522891568,0.636272704754564,-0.936211441847844,1.16367305425574,-2.00838088022247,-0.0346816880983224,-0.730630277893776,-1.39591589441569,-0.909903038971367,-2.32347821718957,0.728318952119057,2.14066523497191,1.14389973159041,-0.10463340140995,-0.645777086419141,-0.181885489045082,1.45913196670364,0.470058566059052,-1.001527219865,-0.50280476311534,1.28473604407124,0.99771290317004,-0.381945614313858,-0.741673577794195,1.11512310013457,-0.135016135530039,0.534058663292732,0.673117125122613,1.9212324473227,-0.770285935667157,1.3888357060997,1.89175270504623,1.30656589356622,0.62061749371433,0.15731822443887,-0.464652625327585,0.334733509953422,0.00799333394853482,-0.677687405534759,1.25509410736295,0.718219757829627,-1.83066831795442,-0.747122868439231,-1.27022336318572,0.69253608949241,-1.78601010685361,-0.579992700701645,-1.87018750210005,0.848884351307537,0.471891919145007,0.416807362854694,-0.436077561053205,-0.916142763803108,-1.54199687693363,0.966978977627749,-1.35191427569973,0.840759738305858,-2.76401286419183,-0.107916184825721,-0.405254918748851,-0.07721802116111,-0.859977157554389
"2",3.7563556287588,1.6516881513583,-0.676816477580916,0.367554485094206,-1.57122847138998,0.732989119918855,1.04961561717383,-1.89008613800893,-0.34456947217942,0.857054373550742,-0.511879412879812,2.81910762077097,0.954608738661535,0.727777507103555,0.612622396152727,-0.833558262715837,0.516933276405915,0.0512074697985195,0.393518168207191,-2.47983455371347,0.577287625683126,0.585644629987703,1.29837597350755,0.817163814561614,-1.04271125464147,-0.748128812692791,-0.384451170295078,-0.44969007065715,0.300933763754748,-1.38345821913581,0.675921251458648,-0.10962098447665,0.982462314343223,0.363876688206708,-0.222076309331012,0.173669528844258,-0.286078914785785,2.43485882529091,-1.23302167981199,1.07642969691655,-0.189714853679158,1.77510868578808,-0.769148694649169,0.856139997641695,-0.286678753787102,1.17889552980856,0.216367357635706,-1.14844325899532,0.129360560942865,1.90817800012506,0.14201676835885,0.326728242302333,-0.311755354998682,0.682079351869681,0.956206262914513,0.0174824186845569,-1.04592249205751,-0.0386425175818805,1.91106385510964,0.471914580746394,-1.39192316996391,1.43291684189678,-1.4681983297432,0.923991230405477,-1.66405885586089,-0.639705104532373,0.630657065782008
"3",-2.24545514494049,-0.858054641323587,1.70933551788723,0.996619426563088,0.637681661285758,-0.57280215199868,0.710449340802751,0.418377392510739,-0.675471935718842,-1.20886584487157,-2.24420313278536,-1.92900255653864,-0.752841500675096,-0.439676049029179,-0.421078482015443,0.305573848128346,0.999357491995606,1.10004195868352,1.18194940346575,-0.668416857667273,-0.902131358784132,0.359833991931887,0.0194310841406303,-0.385919138926165,-1.05629169553404,0.159061630927401,-2.63846467516463,0.412299046979404,-0.798778947127888,0.360340911525949,-1.14949095203001,-1.37296937669242,0.991742004374018,1.65630203256183,-1.69715074857333,-1.48907178347756,-1.46079632693134,1.25367908378735,-2.01203276965315,0.23994371759095,-0.604350740232213,-1.15758922313514,0.217403609258618,-0.429435558528599,-0.318884008813791,-1.04998420814628,-1.27620238275017,-1.23237758854774,-0.54606629492992,1.37673057691094,1.05716699823178,0.0881170471926859,-1.06690060183519,1.06015389282766,-1.06305736260952,-0.623745052026177,1.4708677541307,-0.0232163764910592,-0.362321405333452,0.512766483315926,-1.70140634677185,-0.500170826830714,0.33197859618148,-0.834568474233114,-1.09816133068721,1.58912529510331,1.59390154799309
"4",0.219405269809196,0.511832459333953,-0.83655739159026,-0.542599029063131,-1.12189280571579,0.108465753101501,-1.6675277868192,-0.416220065072946,-0.669076982689645,-1.41214297101762,1.1210596514204,-0.217338128873909,-0.7084212433336,-1.22343073906607,-0.682825723712156,0.122365721584359,0.0412105376088693,1.80470372145193,-1.08607427570315,1.25051247224478,0.430035041013484,0.1499382686196,1.09166115132453,0.460157299082734,-0.490500650984341,0.426395680067025,0.735237806810522,-0.0849586305413813,-0.013903962180884,-0.341103078916789,-1.48094100817088,0.698016721786647,1.55322173549999,0.347296425196008,-1.1822467408882,0.507240762309293,0.0468155601931957,0.935492639441117,-0.021352528499419,0.342655625574918,-0.514450662260707,-2.02591138822157,0.905297828280947,0.0602766116892859,-0.339541436351636,0.660842207947786,-2.03963810259459,-0.441010010265994,-0.761991844873309,0.507165246091731,-0.400297781369169,-0.998442907796125,-0.422009226902584,-0.041926824699072,-1.7255037415269,-0.847219697454475,-0.561508604587449,-0.926283511191795,0.219487426105266,-0.0598584922196092,0.84952291321506,0.987323647575117,-0.842407328847802,0.148259283021247,-0.903785049016755,-0.578662550397592,1.04113347091968
"5",2.84345292897888,0.741925824615318,0.427378101843765,-1.29841458978088,1.11610286784238,0.0271405390124435,0.33963642389351,0.463402234324128,1.52846016673476,-0.537971597013167,0.343929775956943,-1.93961138998215,1.91874669812425,-0.176972212621371,-1.35048991730996,-0.203019440632749,0.0427204283159577,-1.05146158983289,-0.167744946708192,0.526797479623473,-1.97871051269151,1.12808043610992,0.445156644954909,0.266543396026432,0.531006740664737,1.79260577807341,2.05567714402783,1.81566089142682,0.129590287112541,0.0660695879108355,0.588406981488383,0.964110280650558,0.215440875589067,1.38246201090105,0.536682944490907,-0.827415413261166,0.616997095606738,-0.666496454408895,0.98945776034421,-1.39479208471981,-0.516530232764123,0.635197123213254,0.583189222810491,0.508513129784975,0.695177475746316,1.64457208580415,-0.505720228857814,-0.0553343479560398,-0.786876128705023,0.196455925451746,0.266291286237884,-0.297500530450957,-1.13613900800679,-0.356508322233897,-1.13931323878374,0.88541129526095,-0.629585142348349,0.574832616029096,-0.312720487330568,0.270386867208773,0.528167049981628,-1.54938930374667,-0.562211082461364,1.04172774280502,-0.37356691702165,0.930853312703146,1.01666348176392
"6",2.95017382629546,1.23767514691225,1.01314923273716,0.784804869358727,-0.262419442888351,-1.42092767856418,1.39839663153184,-0.0232996812586132,1.18179956541479,0.851209828260299,2.210989554546,0.108834457624682,0.283773516833042,1.01592815660568,-0.384864977935588,0.875457483452904,0.921964162112989,0.489855255634847,0.144585850268423,0.671259265063517,2.55613712260292,1.34635732786972,0.651660150788874,1.12724095834021,1.75830011843675,0.313133409176283,-0.67259812558804,0.780392542009867,1.73253455097844,1.07292783155862,0.993285783185816,1.54733037833585,0.0588929340347536,-1.64137720904628,0.291525741579896,-0.362129993532653,-1.54433214476834,-0.875681444698452,1.72199775389907,0.199019986482937,-0.333017390050269,-0.760562031482471,-0.998634928425994,-1.06986365151507,0.976704395662205,-0.233015263958193,0.356609631404181,0.671467413150769,-0.619588463313718,-1.66759204890677,-1.06830801265187,-1.39449153147424,-1.52993892665711,1.69503990526665,-0.836672538432897,-0.198461546895333,0.539616859607163,0.41610429927417,0.560856611590399,0.650550628511519,-1.77173133824284,-0.293323871882715,-0.095520201928198,-1.4022142232376,-1.3284592691573,0.661198770387258,-1.00210446249503
"7",4.74102354230407,0.160954692811804,-0.959215218232384,-0.0714814054467632,1.01710403056362,1.07930322880808,-0.0874014134319402,0.182711845896899,1.25352883812639,-1.04009577728801,1.21657810312537,-0.113492423655105,-0.14600870327962,1.65032539249375,0.986843007433385,0.751099749751935,0.163465086830053,-0.674907953333155,-0.367374870631482,0.669168382412934,1.21249465890344,0.409723998439585,0.638728969399594,-1.10973309947843,0.0163091978978429,2.38291577373859,-1.11301294355288,0.317279892795552,1.3257186112315,-0.698323359864582,0.731306186948326,-1.05422880865494,-1.27216653055224,0.474604344971778,-1.02469467567872,-0.820451107511863,0.264846674501486,0.323833273954488,0.287309541561509,-1.28971061550887,0.511874820601845,0.430982930085708,1.17424010703377,0.588403131881012,1.45969135015318,-1.0927298963649,0.559296946874283,-0.460683984167212,-1.28283093513864,0.547180849328526,0.516846437372456,1.98385116883661,0.117664983255033,0.149388051727226,0.584576878039036,0.929323958210212,0.212019837076801,0.821579541932631,-0.231939574744475,1.58132189594505,0.946619275301585,-0.257513032514844,0.47760636551848,0.954410487095811,-1.19175893332708,-0.0987399967073953,-1.05221575208027
"8",3.26019699534178,3.82835294401881,-0.500495701199687,-2.2455136278476,0.780324139611534,0.349351231534866,2.52495807284184,0.0895649381495764,-0.15451770640223,0.840988743559595,1.02024918200514,0.0841735693805831,-0.800370127065905,-0.789875420247572,-0.245158833343887,0.183238104309763,-1.22146124698955,0.086261095384315,-0.0477781872034388,1.38823222663087,1.07941030818057,-0.733922994767078,0.23499078449288,1.33166198191789,-0.842567303378966,-0.186381986150091,0.588071208970111,0.394819099255525,-0.927164949763879,-0.877245375688186,-0.690864928869929,0.586657049551946,-0.0708047832106701,1.07096302832268,-0.502551338048955,1.1442635085658,-1.2108313042606,-0.388069623352624,-1.27566885288703,0.392855066224839,0.569489075757772,0.881945353421681,-2.20836043683919,0.640001485627886,-0.639985967847406,1.85959435639042,-0.668091378176912,-0.226246616863554,1.07051151282061,0.14110166420218,0.849229761444919,-0.345206106904014,-0.0233158753075578,0.618625380420525,0.22267030050818,0.139121807447682,1.15164123787411,-1.31649740959284,-0.954735819401102,-2.22792031332135,1.68911795951514,0.836390956822951,-0.707398853232177,1.05735504443002,-0.346610333242606,0.522410066893325,-0.673680333680297
"9",1.53569341449905,-0.205783300836718,-0.644149169002275,0.0922071542480008,-0.593191266625976,0.806296494166813,0.0010459611817131,-0.861492721943991,0.439120697186878,-0.861698798270169,-0.824214534458462,0.329062911266198,-0.337420112630908,-0.159384964033268,-0.184291708063602,-0.312505175421164,-0.130874425984981,-0.432806728301852,-0.373263928877071,0.114818217015986,-0.178362437766959,0.718574926939457,0.342708112032535,0.0782209198179844,-0.787997390629981,0.339176346611507,-0.752021990130229,0.739150115198241,0.817546411486867,-1.03626511095555,1.7992976338874,0.305902832646899,-1.18928570016137,-1.80960124872676,1.18094021933808,0.132390757313934,-0.195266887924049,0.0992698547114037,-0.788795920603758,-0.782598075545887,0.408147345521042,0.184357710893456,-0.688989185147483,-1.65890335532302,0.839216883028946,-0.452106340359156,0.709871024301521,0.965222944279265,0.711460410575187,0.487826554997975,0.132753209983098,-0.118267079594661,-0.818480461041095,-0.628285352781733,-0.108442267650094,1.7310564473083,-0.75314336222221,-0.960356223202694,0.60432362419251,-1.45672889872832,0.420213811608792,-0.3324553689989,-0.804912635127101,1.21085963618683,-0.040129332392989,-1.73978371014681,-0.266239984872326
"10",2.8803939461742,-0.258274678456534,-0.258872021686667,-0.629601398747154,-0.450764181018291,-0.375417757793134,0.290955819638375,0.138909471577387,1.75695155837862,-0.949810895354115,-0.698387565950452,1.51951698316153,2.03537770060923,0.733309322251226,1.59575856748102,0.719396539595417,0.015910589271758,0.0377884022073673,0.831902109950922,0.130312424572485,1.11172996264131,-0.103573186533059,-0.0225882803131258,-1.66830565874823,0.146389347913845,-0.665431924451301,0.822471158045521,0.244098000444869,0.493284507828147,0.696053176560451,-0.617106309715112,-0.0884728690733606,1.30585710047714,0.415535711526828,-0.104620579558839,-0.401028894710818,0.504771179950452,-0.721141054874469,-0.178818048553063,0.751699769226681,-0.82346332635695,-0.730197086373625,-0.265973597596284,-1.31327567260448,0.334649466482557,-1.64808028501185,-1.06040200395238,-1.98516599721638,-0.544123357934415,1.26130158129949,0.183753886789664,0.0550998598057713,1.09522266807944,-0.891605970059359,1.36443786638285,-2.36356998187899,1.18417396189204,2.52842325444685,0.939417093787692,-0.15470186696058,0.344115117585234,-0.365550828615359,-1.89103343218327,-0.398091647910292,0.289903386824291,-0.209858301582215,-0.575204672490459
