"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41"
"1",1.30089547472905,1.38091065962834,0.241820808199203,0.781622351791768,-0.419617693586358,1.17809660613594,0.418996867237261,-0.747233379792686,1.0521715346475,1.18708756633198,0.29544285356278,-0.722226141716564,0.446904885277692,0.491812469680977,-0.493130185998475,-0.786828708538614,0.0147868730025106,-0.499161684879915,-0.0755654013819094,-0.242924439545322,2.76565413181235,-0.441792162713347,1.03191833556882,-1.58013585763407,0.41315129345145,1.86784924158303,-1.15737723422661,0.00931182986859496,0.163010629354656,-2.10449762783344,3.01675341778901,0.169604549439468,0.508706126532909,0.24271366430596,0.405899618247942,1.91302069815243,-1.61824585531861,1.57340248180541,-0.450226363277452,0.474974115892715,0.801928279433153,-1.03685674474189,-0.060248928175315
"2",1.12723640130639,0.644661165153022,-0.798414372531844,-0.78233816340204,-0.753306707998941,-0.835874372576685,1.09889582304983,-1.30423231542672,1.10764062666297,0.746651102740671,1.42004635541835,-0.785696707673251,-0.332606552882736,0.936656792877681,-0.416226161387548,-0.610505861693306,0.352003211764682,0.506863353142558,-0.654976214468308,0.631835255208242,-2.16556410092574,1.84683979352635,1.01215832223418,-0.0198440897222735,-1.4750299776402,-1.76933692161435,-0.856770758274877,-0.167889478338115,1.60323572047362,-1.16156480419944,0.49623809658091,-1.27715848250557,-1.10727315962796,-0.293738402584283,-0.624895309281736,-0.227567285274335,0.209076173933744,0.49396112348608,0.0324603753315713,0.557059126302894,-0.44146850437982,-0.289353011070694,-0.668996820023085
"3",1.22083730699652,1.10559806849878,0.67342826880561,1.86919148876102,0.193862609852453,1.52562257154184,0.56927751160105,-0.320393048315474,-1.10702984270599,0.402152021337556,-0.636427769599389,0.17231548451888,0.0504975703448388,-1.43653019440847,1.74891298955949,-1.08070536977863,0.61256837526192,0.385406165000969,1.45530610213766,0.759489175621761,-0.19588486211901,-0.59252839080502,0.0338822354273741,-0.141162617427759,1.27136854863702,-0.550172022580588,-0.346596548981997,-0.368238304603513,-0.693270395544514,0.0250230898809307,0.00930002303452153,0.0726853454787462,-0.468030320845321,-0.985640974447201,-0.818012210634104,-0.172313549773277,0.483800833110404,1.08648284126822,1.76255199726031,-1.60687440519652,-0.607631825218999,-0.698247274063816,0.659151723617306
"4",1.31884649603416,1.27548488110569,-0.472849124115137,2.06868424527452,0.303205125705123,0.696070066330637,-1.03466287351581,-0.82787379852933,-0.932307156031623,0.041745842008704,1.62721437670946,1.62251927982992,-1.62370261562669,1.42484210710906,0.649004001196791,1.21627768004823,-1.72707979643523,0.222577820904866,0.956494997318869,0.280229914066794,0.414895074498557,0.59052000234258,-0.331198619761377,-1.7001917985868,2.25938275437317,-2.1407855955197,-1.15369480101374,0.605110048902338,1.40229905495496,1.09543936420033,0.959246658042081,-0.163191448795906,0.253054425677865,-0.687447377729066,0.749610435620026,0.60593691207637,-0.939595822069066,0.84136326614534,-0.598213454886023,-1.0630697831701,0.118530576924804,0.501335108908123,-0.150958283107177
"5",1.15880487882198,1.09357622549782,-1.35198376970416,-0.686054294293289,-0.647078608231941,0.221223462587613,0.239384489412342,-0.121216422518982,1.28092972691117,0.658257597475493,0.225392407312845,0.111869513922586,-0.05905852520111,0.962590384779635,-0.212864275077386,0.619288919279746,0.86802465058674,0.666775851422655,-0.292345771439315,-2.23120427784005,-0.278002748516877,-0.874265826667235,-0.0801204124427024,1.640342439349,0.790892516411952,0.697441328421863,0.0549685836079806,-1.21162161949928,-0.622272645436198,0.525254615498545,1.54647504896033,0.931020061219737,-0.86056650117475,-1.52613163058976,1.1192957285017,-1.80501554884238,0.366465047961987,0.986617267900061,-0.110682660370982,0.528544088935887,0.371174957560455,-0.342015602580016,0.343052724604134
"6",1.18340596210382,1.01493024634241,-0.672383430635595,1.68612745322457,-0.950829143573938,-2.81647415301689,-1.09101125026295,-1.65033547329053,-0.844616792241702,-0.748564634823764,-0.358844820865706,0.118622205439887,0.065539788311663,1.94188365603568,0.629840266759339,-0.369199105623866,1.22533910053094,-0.721180476640116,1.07826351377669,1.73620911964411,1.08933514895323,1.11233897870832,-0.762636505602015,-0.519264710748505,0.727589726548885,-0.345123325572946,-0.224383774806803,-0.844632597268671,-0.196678815614352,0.135968378794075,-1.58883080538782,-0.918822328025934,1.71555360251071,0.165396436799437,-1.29929707956266,1.44100029838002,-0.170587955411059,-0.331243875596713,-0.511753043353765,1.30552349477075,-1.14168313966783,-0.974894882862471,-0.952330888711158
"7",1.16337761783837,0.885762929246392,-0.65160936439509,-0.595165896161751,-0.373565705627493,-0.298871436052999,-0.400415770296588,-3.46134091226412,0.151682081735655,-0.100923937491773,1.6394191025233,-0.488380795675719,-0.108555787090395,-1.78410437866745,0.420805776717549,0.127604529152464,-1.11462811804391,0.244423277647524,0.0816723755435751,0.982306868561534,-0.167383097210064,-0.0500819063102311,0.875934689744556,-0.415463959833734,-0.708915445343751,2.45174147566515,-0.0497613669299461,0.927308258293221,-0.0405114446738718,-1.55919085859606,0.0271225253295487,0.0840653230071808,0.205851609195701,-0.0900385278589001,0.658883822181671,-0.361161337496475,-0.812562199670246,1.32516507652018,0.399089021063903,-1.98439998533508,1.43760349627097,-0.0549030617247554,-0.0561924453232203
"8",1.20223183451221,0.994643777158069,-0.693516477562107,2.14249510417251,-1.41199668623375,-0.316475933392079,0.120681030186415,-0.671003655030765,-0.0785577466702896,0.98956262361653,0.399305799586485,0.87967826744672,-2.35074988599454,0.134207169623985,1.13642402456902,0.773560527287943,-0.857491554577616,-0.523150345087207,1.90735173392735,-1.64468190471502,-0.983502105878287,-1.08214020950893,-0.479958440893497,0.687112797181885,0.263707397999981,1.69312186145235,-0.193200851756432,-1.43575183062872,-0.250208854207876,-0.0788729837472812,-1.55885290459311,-0.011309260581732,-1.12189346456332,1.07702712383437,-0.429391779909082,0.0139554410382115,0.501806200562722,-0.629867534651592,2.39356549440497,1.0339694167707,0.584964314483564,-1.56711341421672,-1.54613616705709
"9",1.36100472210399,1.18478348995402,0.0141308071068752,-0.521402690371275,-0.483868974422596,1.51413274959158,0.988870901605838,0.0931766172823492,0.541619142125853,0.24799292629023,-0.588060178304741,0.867821846761364,1.65369698090714,-0.876421958400397,0.798770552346236,1.13542952306364,-0.0733859686299545,-1.22040105877481,-0.475988528827629,-2.22618531121102,0.38285351311604,0.835361494799863,-2.23653323098034,-0.567466013205982,0.471935874473437,0.840955265912391,0.676454729739045,1.09927940006789,0.49160601974346,-1.24463374482006,-0.676650723047563,1.1214109775197,-1.2142890545298,0.297143282736189,0.824949693597486,2.42423676389645,-0.577078251662211,0.248471471409316,1.8904200146846,0.715803844218814,-0.487732780797557,0.00954082859907051,-0.484003831360599
"10",1.17878789421327,1.12428363688837,1.33062283037918,-1.11712698083458,-0.781144903273929,-0.254676093202932,-0.808600614646662,-0.274285597105431,-0.215183195282908,-1.35642984099702,1.9851510335603,1.52743472671808,0.601815999974446,0.905533070649913,-0.415672294550061,-0.00815480878802026,-1.87488729386685,-0.583622794588003,-1.23900248563848,0.546184232809487,-0.219945344187248,0.141754421845037,0.13521597228486,0.306171123768432,-0.298185392120422,0.186890045651077,0.91221960488128,0.78900699550295,-0.790067475397208,1.15137322980827,-1.1337504404623,2.14769502246255,-1.31028653819403,0.138705021979586,-0.734215838125339,-0.420479340609247,0.788529564967287,1.39418104334558,-0.523938572696653,-0.474329728421844,-0.387966643478202,1.40603678443711,0.887654646527444
"11",1.62902835335419,1.21653786820648,0.227590498323299,1.08191397277677,-0.0550625250658391,-0.570623398023957,1.17581081284156,-0.829550643241541,1.02190605217458,-0.698296929026219,-0.669895843208156,0.563426278178377,-0.16326730882846,0.744612749374285,-0.31124134330333,1.23361339779648,-0.481690622635355,-1.69132773768606,1.02573954528858,0.587913819383541,-1.02527791969056,0.761223815477941,-0.503991038466889,-0.427060059749705,0.333076339669659,0.390837103816136,-0.0741728250292668,0.797070116076154,-1.19833574949259,0.430280427457476,0.756659790541842,1.71465720067333,-0.0478695818644634,-1.28769099782445,1.13470154972615,0.90996832769063,1.46681995006708,1.26705519796856,0.186022436355967,1.76131418179429,1.38960006835093,1.29360840953543,1.16497188522326
"12",1.23052202138314,1.07843041733662,0.475804454294649,0.181053923590217,-1.05282144331611,-0.248052194667061,0.17609955807843,-0.448195670803204,0.403225125144285,-0.272689512416134,-0.839619718431976,1.43521811815334,0.0166289788042967,0.0248868994802772,0.775270323166607,-1.30939811302994,-0.975863838844623,1.04236328732461,1.56393493995418,0.398746612091742,2.41768893419225,0.135771582605228,-2.07547906275364,-1.12725675173216,-2.89720368093563,1.05763857916544,-0.0560671096813229,0.314352786190298,-0.100896318385726,0.316816979868121,0.719975056403263,0.969612004194092,-0.242676384079149,0.224459046331681,-2.69656749231541,1.34419877512168,-0.597622788390748,-2.35932383904564,0.271594601109064,0.00573776858088772,2.64795315211885,0.507795195265525,0.13980243654127
"13",1.179745821444,1.09090522311079,-0.735743740338436,-1.12062317961687,-0.457672211352681,0.690090910230832,-1.40279510833361,1.67139750461384,1.41078724484803,0.0698516949098024,0.110088264281274,-0.461131648395905,-1.09356197884606,-0.121840664051967,0.951980572318287,0.950314444224405,-2.37590862186108,-1.06861715487693,0.816866058077147,0.836485042588818,-1.79526157768975,1.20929916566878,1.25638141778646,0.390497084688573,-0.563067530681764,1.47028386425902,0.331787968490874,0.485648453434667,1.0280275526968,0.271060112754457,-0.93374402662927,1.88463681747738,-0.112609633470133,-0.319652674317192,-0.746057198328542,-0.634268609380105,-0.913182339684619,1.01113104034819,0.00528760557823879,0.918935103185042,-1.58942904767339,-0.378526360612939,1.15784944842693
"14",1.00405109308478,0.650877858613553,-0.0131529914905869,-1.00866448055861,-1.0520273782448,-2.20243746512196,0.369532626813347,1.47395254448173,-0.00933762729978644,-1.11045056067925,-0.969526696173919,0.934935049801731,-0.154791762241761,-0.429374382010256,1.91238683910463,-1.70133724451927,0.934245242935183,0.787216702024044,-0.142818985691415,-1.42146232527947,-0.240666283484407,2.40032979018555,0.573597657966314,-0.599107842608372,1.48209453385659,-2.19294350183815,-0.416538825506895,-1.18953169997483,-1.31284368695701,-0.346947855912232,0.394228165654485,-0.088703111598875,0.00528954430248698,-1.29801365954584,0.0116836062637289,0.506206406037476,-0.705264447818001,-0.322820316718574,-0.254190320229814,0.718189395712153,-0.62371607575008,-1.85199527843345,1.87532989755834
"15",0.993468483133294,0.750738228536095,-0.474044687543813,-0.536528887997949,-0.497395991753107,-0.584002019799322,1.68499429235931,0.819232007221951,-0.0501086929615384,1.44457163439242,-0.219843845699709,-1.0980748813596,0.567317823071356,-0.214455536867906,0.675175268475204,0.15113491599739,-0.131244370208535,-2.27997397271476,0.548037725974602,0.510720419893717,2.0414331523259,0.633915861977406,-0.531535017614207,-1.36520470568553,-1.51704114374685,0.86353184695652,-0.533463024510104,0.324364684762818,0.968717028048872,0.457102197729345,-0.61361563779863,0.498265232305877,-2.47362744341433,-1.51718465666832,-0.539967408505749,-0.759563613521872,-0.898955592275301,-2.38667438731472,1.49256219432637,-0.929908508837106,-2.75724853566466,-1.68670958179866,0.332396439669807
"16",1.30210179593024,0.976416553125075,0.413312094971605,0.0883587068146888,-1.00851087946562,0.725105208614736,0.301884086671864,0.513526694468337,0.138624481808156,-0.0693310995239948,-0.472971469864501,1.07484205992636,-0.0299124422615461,-0.355391097467244,-1.07845678769319,-0.975669189009819,0.198681359291989,0.618462209313032,-1.22158447212082,1.45329756062786,-0.124175503474414,1.25366736863297,-1.48480306911682,-1.12376863856457,1.26595643336312,-0.176368109904648,0.314758869838496,-0.283678706421043,-0.436629054125781,-0.492902692420711,-0.0755452027778952,-1.66102015608365,-0.896817502737278,-0.628422654273798,-0.464583120328073,-0.752750870624365,0.231654927496552,1.73287626907508,1.87942726987298,-0.0255196644237831,-0.22276149790505,0.15353523668161,1.43972557633369
