"","y","X","Z1"
"1",0.228042052364146,0.14163304744613,-0.451790176186367
"2",0.697047430585613,0.222879885703459,-0.52698854494477
"3",0.559935670584569,-1.04411894898831,1.41258553519845
"4",0.380373464844136,-0.0622941237315827,0.00442169234025922
"5",0.946716136850234,-0.59369707609186,-0.879930858284479
"6",0.606793474148819,-1.46178329430726,-2.2462031457736
"7",0.461572213165646,0.856600899399734,0.0771622650556958
"8",0.232793058578275,-1.53852891469333,-1.19732690893809
"9",0.209291669173934,1.40979158261056,-1.45399777957994
"10",0.425339980168666,0.10707312100064,-0.208238223163877
"11",0.444473480114229,-0.816414497733787,-0.527599037213334
"12",0.320549095330452,1.73404768501115,0.830393519274261
"13",0.759094669312136,-0.559404826513554,-0.107385500351035
"14",0.728676732099759,-0.139876860442834,1.37597831093893
"15",0.784993594687578,-1.00266869236733,1.31489838891776
"16",0.632170637032597,0.121122656124375,1.21117233980485
"17",0.0204122745733484,0.966518062879706,-0.0273365683215693
"18",0.998003736102356,0.490186502207822,0.989657597992006
"19",0.120298116905127,0.622570975068429,-0.548533833668965
"20",0.587082253882902,0.199871006856795,-1.67587559510057
"21",0.645698221472187,-1.37497735132653,0.0214109895158418
"22",0.638649002589078,-0.953601461578973,1.34058301920227
"23",0.736824442027927,1.0488565626682,1.94593976520537
"24",0.797094249725081,-0.601037960783857,0.50910875845743
"25",0.627129678299413,0.887813496027763,-0.162840360365169
"26",0.770056016240075,1.64490185461455,-0.724792887550509
"27",0.504468461200863,-1.61563280052824,-0.0176815121807275
"28",0.156779500081435,0.02892651087161,-1.34503265422276
"29",0.729925622809925,0.0180425529228806,0.846055703815378
"30",0.261827375420017,2.15551790656867,0.207834935888263
"31",0.56682787311768,0.394373917740347,0.562979029396314
"32",1,0.924861219395742,-0.343656009512703
"33",0.434351938341946,0.031323750231794,1.50384991268164
"34",0.821538325308046,-0.65354745500132,-0.801999628055698
"35",0.419235681731998,-1.58795159229696,-0.834465815763145
"36",0.534802363626481,-0.851234221811186,0.414924507849677
"37",0.41468708584389,0.214626484598589,-0.484279148229052
"38",0.653716222309088,-0.255878973715149,2.38695117858313
"39",0.585282579474467,0.470555916124962,0.0840601884617225
"40",0.441641587386083,-0.124583628788898,0.177377653813599
"41",0.529304544668192,1.05761593504641,0.887896260358879
"42",0.14921359543338,-0.589748552720499,0.785985206786178
"43",0.777492220985065,0.971693752127838,-1.32846743393401
"44",0.596952866440777,0.397555889286442,-0.233137598039442
"45",0.664566260324116,0.16163235915088,-1.11223202111231
"46",0.728954574439518,0.773058835154433,-0.797363654019337
"47",0.68993479676364,-2.12725878555658,0.122862742319145
"48",0.608714811397321,-1.94395335019957,0.485729201227723
"49",0.726112503490132,1.3552327118764,-1.5638587375498
"50",0,0.48930829046128,0.101194928976478
