"","y","X","Z1","Z2"
"1",0.321674320405533,1.37087209568594,-0.246135644343836,0.575223021194594
"2",1.05801962378594,3.02857841047179,0.857234385773506,2.06969136018688
"3",1.12795889970408,-0.0543944240792475,0.940051093792304,-0.658330497334865
"4",-0.570264126567319,-0.932132655642493,-0.979188245273366,0.538978756586821
"5",2.28687476347331,1.72012219942142,0.890252759413603,-0.941972556848696
"6",0.687650278848213,2.19846401280034,-0.799759265706037,-0.0951233218964097
"7",3.2375572525569,1.88854030349922,-0.0399978633034536,-1.63845007400206
"8",3.74416287281236,3.15458003082374,2.16029458954707,-0.714450758952163
"9",1.05383409950377,1.0292034737693,0.271844713371175,1.90223174611843
"10",-0.919537014219519,-1.89717962219724,-1.91766797341617,-2.47670280559739
"11",0.182600679342442,1.24671758934929,-0.468744270025746,1.60082624707183
"12",-2.08900377660525,-1.04139331424386,-1.44917597179536,-0.804281654354854
"13",3.24093958619283,2.13661983330466,0.661881539402645,-1.51669982294333
"14",-3.27284543179441,-0.936715822884631,-3.26379641485182,1.41314337842636
"15",2.45396055546131,1.38217260409742,1.0652386758121,-0.874408980832826
"16",1.84056341226882,0.929379865087913,-0.340197962390755,1.23865755556719
"17",0.520394855690375,0.532165289718361,-0.224523069137251,-1.94812682308907
"18",1.49797251438743,1.00682727469013,0.656401059243033,0.247666446947534
"19",2.17290185034367,0.574169847753476,0.0265825854976989,0.649471718027508
"20",2.8384307665389,0.977201209118427,0.961494787785546,0.285576004383177
"21",-0.406825130302723,-0.757739879565472,-0.961716102044472,0.316151216809474
"22",1.59063239519403,1.0843971570351,-0.540737696681554,-0.820331701342013
"23",-1.80456499038849,-2.98667383049578,-1.97434668433694,1.55139405703717
"24",0.779929982012891,0.959611196879756,0.625098209142401,0.0585598349875825
"25",2.89231083229611,1.45226872992118,0.33000424450771,0.832766269964357
"26",2.33674003584437,0.956636850199867,1.39692899269357,0.843689581106594
"27",2.05435131964271,3.37584716452012,2.0442222513866,0.689980508010681
"28",2.94818284429854,3.8612410327722,1.8353288901652,-0.299616504778691
"29",2.01497169436601,1.62679395357776,1.52053664751597,2.25074594934201
"30",1.8824890030669,1.85906854643002,1.31367828255619,-0.390303819738635
"31",2.48850256269349,2.37438532631721,-0.381944464252481,0.0569253642293642
"32",2.4227823294573,0.0379290355564594,1.13406258963495,-0.427998369046429
"33",1.00099111488744,1.20466851334726,-0.652010237717237,-0.650772992088008
"34",-1.23601905780377,-0.504315204294737,-0.13038518294954,-1.07349816781361
"35",0.866694812060626,-0.795486328160405,-0.169990205333393,-1.62905174907401
"36",0.739851945323558,-1.21317642097115,-0.454473900704351,-0.291950492441926
"37",0.813977077706134,0.666932699492288,0.52967464577366,-1.10439808420577
"38",4.44945632270195,2.8460706047382,0.414566679710346,-0.67912699385452
"39",-1.01039137859006,-0.43831145150767,-1.5263643006769,0.254914566435919
"40",1.33973775083612,1.73589602146373,0.727079848260272,-0.0540621053452232
"41",1.57767934846736,0.732919155218666,0.400281973663052,-0.551609330312439
"42",-0.372676379846503,-0.345033126103379,-1.50449858490834,-0.935279611045482
"43",0.564584524466054,-0.828541653052622,0.478903540732388,1.43755613210122
"44",1.09713195287383,2.37268665436157,-0.507036035119828,-1.85487535653257
"45",0.876547485998179,-0.189063598100626,-0.239993658153628,0.514412606199517
"46",0.894733406937162,1.03990726722491,-1.51975784592366,0.470998395335713
"47",3.5201630168591,2.52695731482668,1.43290254824946,-0.467503615346785
"48",-1.65037071051006,0.825956406382281,-0.847448126267806,-0.156810736753194
"49",0.732810755526938,1.17540932313546,-0.335762911359049,1.60857703686778
"50",1.53672285415595,2.44815190627929,-0.209790167926979,0.322219109981359
"51",4.14616227347089,1.86999825280172,1.69822178339531,-0.433619184417582
"52",4.46212377105509,3.74925702567701,1.15050055761479,0.616969896579443
"53",1.71818119064887,2.42509826533705,-0.0307721597521429,1.29706321335464
"54",0.416125459283138,0.818955540643672,0.333677642952088,-1.06246792185557
"55",0.955737496212381,2.29630061038655,0.447640631644791,1.42452314761684
"56",3.44287825220895,3.42101794893683,0.969831164500363,0.915297962244136
"57",-8.55895264063045e-05,-1.19315270717408,-1.20201477308229,0.809615851155774
"58",1.48201885081696,1.35134428023798,0.50613521162434,-0.802316459830164
"59",1.2447494847142,1.3445095238506,0.746702270768709,0.271656977262134
"60",-0.63859023459238,1.39307205671853,0.805766450637587,-0.573034823663154
"61",0.644599689191675,0.945976334144518,0.153712249372388,-1.35864274130902
"62",0.289657439485118,0.0166284852541084,-0.793508927371754,-0.423499275496901
"63",3.92688213036678,3.91304595277305,1.15981932653906,0.348505077396711
"64",1.06723889790088,1.62657936104898,-1.10742122418147,0.267846809352188
"65",2.45941458298629,2.47383582174267,0.472060923113817,1.18671440214249
"66",3.59800756838922,2.17248559136553,1.41462571377694,-0.351178132781091
"67",3.64789246183074,3.24988536532156,2.10882689919497,0.6344267544033
"68",2.93508450609459,2.39001327009638,-0.0934945266347943,0.0583819757397259
"69",2.13527528767987,-0.367113818354889,0.384385266185946,0.348686587202387
"70",3.82617275522678,1.57139140289145,0.931841802070662,0.283433364123133
"71",3.43303658231075,1.46737718728558,1.01684505099731,0.0343656689879616
"72",3.31583517058555,0.794556406004732,1.64481601001111,0.552286612471007
"73",0.6830427866666,0.0967521827685719,-1.19398872033953,0.368340528050304
"74",-0.261085560291985,-0.373805738319711,-1.34314397639129,0.681820742396109
"75",0.431914337470603,0.11543374873,-0.426309539711566,0.8741647094142
"76",2.57432082507108,0.12888057470731,1.23369680779011,-0.360358267725181
"77",0.619228196943847,0.997818924010951,-0.551964635293004,-0.0520627669870078
"78",3.39990620853323,0.947993047266275,0.979460156875783,-0.629045912496152
"79",2.84952259159578,0.541739275190604,-0.402123444007865,-0.279296124016266
"80",0.1365435492703,-0.231329034194472,0.150242252225852,-0.0634482716902363
"81",2.30426722330439,1.39076509710548,0.385281311340716,1.28259844938559
"82",3.1751631511419,0.906589726236129,0.0992400072194656,1.53596514713027
"83",0.694717453460719,-1.10498023542474,-0.553659250508324,-0.526309960426058
"84",0.737503321513538,2.00030015440194,0.17851258411375,-0.678291087215867
"85",-2.37802368089852,-2.16020859276325,-3.63976288732599,-0.512059426989494
"86",3.26814520902838,-0.745848076842517,-0.0360336905830192,-1.47899581213467
"87",0.448006166366655,0.702419802423079,-0.50176859675509,-0.637513339193462
"88",-0.0673346515414535,0.0586097725143966,0.361303052092344,-0.821366275452142
"89",0.892690387568512,0.422741776696648,-0.00553824725918375,-1.37786201929818
"90",1.00486409764031,2.19028376461266,0.379467746988957,0.339733655041437
