"","y","X","Z1","Z2","Z3","Z4","Z5","Z6"
"1",0.828055852417149,3.79176210934959,1.51264148177397,0.308659813185003,0.429348672308035,-0.2669903448125,0.629378531076681,-1.43449902181496
"2",0.818061281204412,3.69931120287249,-0.457059438901399,1.61261325124244,-0.278666029820474,0.786107469249868,0.900423710939813,0.392016072264987
"3",0.658438770372901,1.64655990292981,-0.15420014780871,-0.560561525185787,1.57976562659474,0.0550533484281514,-0.168731557242504,-0.859921375097164
"4",0.552267917694721,0.384032737666414,-1.61294105453719,0.490061591152249,-0.956201430308301,1.57767227425422,-0.0263548112920783,-0.670996166335003
"5",0.397362841776424,-1.35701432694675,1.34366772312716,0.278441064932671,-2.71025804944898,-0.066061039646376,-1.29104600231686,-0.993367197187367
"6",0.262146982923548,-3.06282760694401,-0.895434288704259,-1.06923427621599,-0.0801807649691931,-0.137976664494761,-1.77015268225175,-1.6537309448926
"7",0.554155818037756,0.61237842155529,-0.868067406193559,1.6180852396424,0.385740543811783,-3.52498281402766,1.84164842085909,-0.932526401207515
"8",0.666660071625045,1.73790478720468,-1.13996996675947,1.16384043606352,1.27542442812081,-0.434016333258743,0.00827715305138303,-1.63511150326053
"9",0.648376594630856,1.52241272796612,0.487659670429301,0.466380972338465,-0.681900479347505,-0.130527619583281,0.480415966090384,-0.183100023619477
"10",0.245927554962735,-3.20111475116024,-1.65451044330421,-2.326016717487,0.282132935697863,-1.02567833318601,0.622374431212974,-0.0288096351636405
"11",0.656060169568547,1.57831965365215,1.31346065791192,-1.1072015494062,-0.0407880215969943,-0.363936533604515,0.797822632282673,1.40466764650159
"12",0.564083557464037,0.553600967607915,-1.36663995689694,-1.45135705259004,0.534739372264181,0.895989657327248,0.905271251588283,-0.37293731975308
"13",0.570108311103257,0.742726165176201,-0.362852072803823,-0.0634324109436314,-1.16476748344698,0.543047227394323,0.762713963115345,-0.67790007152127
"14",0.994220589355542,5.74486997780158,0.332641596119823,-0.228300118673866,1.19988303900658,2.03065706492545,1.25370040503739,0.149782582479317
"15",0.775029966797233,3.11488512605557,0.90970803827379,1.22076747493181,-0.0340987532112767,-0.207815954565386,0.0802893571861348,0.63573043521174
"16",0.385857758808301,-1.56548509182511,-1.34046485993403,-0.0211325073529148,-0.890823260990567,0.498813567585396,-0.795470108046782,1.2781999454098
"17",0.464616752710846,-0.589040655654145,0.0723714579684468,-0.311778567622614,-1.78626363269776,0.300871705989315,0.16427589172332,1.19270167596661
"18",0.714698268573352,2.42186049697461,0.0802120764394485,0.397991561045826,0.193763909018546,-0.496359424512754,1.27027580556593,-0.339771066272708
"19",0.543804523236048,0.355022080825804,0.141681778439774,-1.26950191956236,-0.62525056723091,1.55472511152542,-0.495935719780612,-1.71236345306817
"20",0.871061051050382,4.18638256618979,0.912792493028305,0.033509815608322,1.12693228162087,0.545038878347761,0.587428293176431,0.728508796462031
