"","y","X","Z1","Z2","Z3","Z4","Z5","Z6"
"1",0.482469403055601,0.295390076978672,-1.14914831798275,-0.679042433047176,0.518777599376368,0.364588638978959,0.164854698255384,-1.12097808215784
"2",-2.43459517739734,-1.31911438033509,-1.05538606061839,-0.531458047118269,-1.23275605635277,-0.196252158189086,0.876474625961426,-0.955628637098294
"3",4.87022416915917,2.4672542922148,0.699423188235124,2.02529845152251,-1.213851266115,1.1757714126547,-1.26345992523855,0.20740903082465
"4",1.20429585444246,0.667760280279299,1.44682014318957,-0.244182773285733,1.43562899688421,-1.21499144187497,-1.84382044003759,1.15451977555154
"5",-2.55969569984892,-1.28159941220992,0.339413195312162,-1.86297553121965,0.58003770121544,-0.873690511666824,-0.476708097071775,-2.40794696231539
"6",3.02895685941904,1.47556053715552,-2.7223171935881,1.52471659670727,0.706064521036146,0.0275792970405155,0.97899839771425,0.0675537800648729
"7",5.69448178143561,2.95836483258065,1.26874016128895,1.32362628534412,-0.873388738214104,-1.3294572160581,1.52932566409556,-0.736466224698302
"8",2.12390648446852,1.0551388519514,0.572848918408785,-1.08574133926291,0.83695510262137,0.764752153662905,-1.03730070364524,-0.178471800366764
"9",3.30133456792052,1.68656590046719,0.431523543348798,0.168537687045521,-0.617746714561407,0.160766750641928,0.419682849970914,-0.451711781864831
"10",4.15124419716389,2.00314151726141,-0.50583031901973,1.72079847646234,1.39639153843282,-0.90894837491604,-0.676159452856964,-0.928393017275048
"11",0.272929865077451,0.0982069135518294,0.488145759095348,0.447448814226161,-1.11105056445332,-0.403576773842103,-0.260295774251133,0.694420384464016
"12",-2.68064059599977,-1.22376405298686,-0.352008469944739,-0.14548966158708,-1.10417625985342,-0.688387991054941,-0.0646658535576238,-1.26792485523309
"13",4.41426664566996,2.16547453509228,-0.141177547690821,-0.0691506240027634,1.16951335824511,0.105549854526648,0.182951437490981,-1.07631341065507
"14",-0.477462480010049,-0.372083048216686,-1.47265443467819,-0.315947490713506,0.217570047143046,-0.214373261129211,0.553361634521083,0.151456009258996
"15",1.75340073012716,0.858650177994001,-0.0655073599889579,1.41872087257677,-1.16292069225143,-0.885625741652408,0.625707107162373,-1.02836884234913
"16",3.55567014383193,1.71552061996237,0.61594785917917,-1.2236044949669,1.43544780927294,0.0332780966676204,0.0221305893440702,0.922663736789272
