"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9"
"1",4.71236371884066,2.58958776910036,-0.478751716280997,0.597115471736625,1.53986105510581,0.440434983472025,-0.731897544173989,1.0544884767994,0.184627904435978,1.57300044382938,0.761288272557431
"2",0.657772107616728,0.661637988975753,-1.07629760644741,0.0106214173210115,-0.378308943373798,-0.429917883313979,-0.890114349334907,-2.17092424882811,0.443434617363958,-0.127436340137867,-0.178704290333095
"3",2.75981285493566,3.53740711422421,1.82494795093406,-0.076306631765434,0.555310780458054,1.24141141767028,2.02303344435872,0.300144140071464,0.631153127865481,1.17612101065461,-0.330587212095321
"4",3.22720834367592,1.96982430429836,-0.171750706885551,-1.31125225270629,0.82114635010249,1.00945504033884,1.08770883697876,-0.710465269045999,0.600369880588666,-0.7129195665737,0.731194579344476
"5",2.9684636940905,1.79021974115723,0.734363540091103,-0.0324686710361952,0.352422088114699,-0.834829509790613,1.35991244846475,0.815275730994597,-2.07056164924518,-0.61564748636983,0.873070771900753
"6",3.21359414291357,1.81040100432193,-1.74412992143693,-0.084999151906036,0.527257260118866,0.823759102265207,0.0575976033377161,-0.158114915781812,0.039793224171301,0.911008539451073,1.81462555988878
"7",-0.352447739888141,0.0443603867306365,-0.564028735467245,0.379594852910318,0.319210058317035,-1.57196757387346,1.56601061030429,-0.727311540774517,0.856642811051667,-1.92213499977383,-0.123867620175418
"8",1.28742114175614,1.23954357204159,-2.46017988495605,-2.23250851010797,-1.82066772366183,-1.6993605268822,-0.402875148623975,0.626575198025034,0.307185168008893,1.4486056383032,0.201933148767931
"9",-2.18929933337794,-0.885934146267474,0.452139460745413,0.859137950897408,-0.445447628245355,-2.59438066204902,0.859424656123173,-0.539052958820821,-1.53779581246408,0.313719495928661,1.65353719232583
"10",4.51219666421671,2.0218672412999,1.7118508745169,-0.826995190347322,0.0647479458694803,-0.379441094562973,-1.2862551188286,1.37037077125262,0.775447134626768,1.36222618276492,-1.15243642052702
"11",1.40120106080136,-0.427733664118628,-1.07590077334207,0.929673506066863,0.309014258026988,1.23106030073262,-0.987759660258095,-1.1391399833933,-0.803089912047716,1.34677237031322,0.788549076446719
"12",3.32399405340743,2.03659643556606,-0.872497619812292,-0.971437889732666,1.18462069175322,0.138922041399726,-0.879636743772387,2.50485206988001,1.5018685153746,0.644464542887446,-0.594726763243059
"13",0.0390100376587601,1.45576295661037,0.204026707473516,-0.334914688253475,-0.237139330103346,-0.165378101560253,2.11643794496273,0.140987655053899,0.0362485817584333,-1.18219814522379,1.19136313164442
"14",2.68428683263158,2.20942798788387,0.27981220257608,-0.43617129621608,0.202372803270073,-0.00545353936592674,-0.106653836153325,-0.943218051587297,0.126491471547684,-0.247659067093465,-0.0505063487796133
"15",-0.890558526289925,1.8053134484053,1.35964049119048,-0.331258307027202,-1.4522743434127,0.425446613856835,1.15284346284602,0.444721532176764,-0.636025998842436,-1.47943870542074,-1.13771745174153
"16",0.0504641557122996,1.18373384367291,-0.651054042583777,-0.703854087854299,-0.947289362837233,-0.884727272028509,1.7183487414054,0.190551230226671,-0.802272688664434,-0.247913930410286,-0.616333929514069
"17",0.374063353322861,1.34565764466662,-0.594202460924995,-0.786903709867637,-0.672884895411278,0.208926284146295,-0.250928534564556,1.33920790676809,-0.980854423062767,-0.988161271360111,-0.964096674737162
"18",0.319890241954152,1.85071245435727,-0.834387659843763,-0.128636625015891,-0.497902637605871,-0.457610945762899,-0.200290771523501,-1.43381529451863,0.643170358183599,0.0480939843297,-0.568442042169193
"19",2.00843556924834,1.49483201534148,-1.46891221167031,-0.725780960632136,0.0497173038757723,0.847192645148699,-0.0176526910806782,0.568236392649283,-2.22710837823502,1.37710931579348,0.603069691553251
"20",2.21205350990711,1.03937166889412,1.03816064530803,1.53369908528203,-1.10144555747452,0.408955663407154,0.319571033401872,0.0711113761437947,0.623976914365739,0.275882891655216,1.08758245239195
"21",2.9139442677181,1.04325496858008,1.95582683498196,-0.0168591699753968,0.240957234705644,1.51882708453552,0.57217396325606,0.0562605257401499,-0.231927330564676,-1.04568135508119,0.126045783716337
"22",0.64633246846879,-0.177328463235286,-1.23466861837983,0.136415038836638,1.32805037066341,0.452628495304723,0.374675185672939,1.02369127597425,0.0807980674903754,-1.22523167088126,1.80330857167698
"23",0.189865981963398,-1.62111727294131,1.11284859858665,-1.03424954223783,-1.05105904279964,-0.187329746572329,-0.173562034913533,-1.41940744426156,0.229561223395591,0.0158528670723801,-0.0964277271395272
"24",3.30653008845678,1.6537825551179,1.373844809561,1.16425085736588,2.77306407808281,-0.493190653358815,-1.18473807770802,0.419549795861582,-1.36330866961506,0.640274066477457,0.0409270585387335
"25",2.7577510447328,-0.640514190409258,0.303861846136268,-0.680686545921084,-0.627082145928415,0.778841046070979,-0.273900342267999,-1.37006142489186,-1.09946917198259,1.07209994450264,0.955015864027386
"26",5.16939316278953,1.9940937795698,-0.951834268264997,1.83681463969731,1.60006801764186,1.68272289228873,-1.16419758187427,1.17421147874308,1.17381005098332,1.07913302827698,1.20805306985817
