"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71","Z72","Z73","Z74","Z75","Z76","Z77","Z78","Z79","Z80","Z81","Z82","Z83","Z84","Z85","Z86","Z87","Z88","Z89","Z90","Z91","Z92","Z93","Z94","Z95","Z96","Z97","Z98","Z99","Z100","Z101","Z102","Z103","Z104","Z105","Z106","Z107","Z108","Z109","Z110","Z111","Z112","Z113","Z114","Z115","Z116","Z117","Z118","Z119","Z120","Z121","Z122","Z123","Z124","Z125","Z126","Z127","Z128","Z129"
"1",-0.50687205260789,-0.568019776172106,-0.0664275286253934,-1.00413113858945,-0.572956101366198,-0.234278603464061,-0.23581336071512,-2.2407337481441,-0.983541411646534,0.0998807008127271,-1.09435546025066,0.0966468805600774,-1.3166279898751,-0.787524661787404,0.349125976486794,0.323658518881734,0.802776314683978,1.13875807518965,2.20529426541665,-0.124295189623679,-0.543852175281364,1.4088448307977,-0.505213335933938,-1.0196963827343,-0.201754290673497,0.193920431980925,0.466650473225723,-1.2096306534314,1.64624150089346,-0.613883248953089,-0.254769121299646,-1.09310628348516,0.877798264481957,0.338981652673999,1.8211993496724,0.890324536877177,-1.30008499691814,0.919696013020212,-0.0170280273691194,1.49718831328548,0.0729267114529338,-1.24416879120169,-0.641776115795761,1.12993626022569,-0.81821271539154,0.710264261678182,0.693074726796957,0.00133240776655531,-1.87107465463547,-0.229956127865927,-0.0381389114252388,1.29590355005382,1.4341932161327,1.48862052239244,-2.23253830966787,-0.94589409532692,-0.909701720931072,1.07383662980472,-0.415763471828681,-1.62170395383394,1.50357450152932,0.991209957397704,1.04341200152183,-0.232009264896924,0.431912483754385,-0.227945173074294,1.29856202651031,0.589767415746317,0.597779964225098,1.07623676021449,0.681230547117974,-1.23105893667772,1.09978555247576,-0.821576589719292,-1.14892576550651,0.963212365232835,1.87156765155714,-0.521645221959072,-0.450739485546274,0.378380861850374,-1.35440037853602,-0.590076132002227,1.07727753551046,0.0228726573497336,0.919597318128951,-1.4089415088133,-0.995012866977661,0.0447271897531228,1.32363063592594,-0.0717472639918442,1.63278793420192,0.274330040339083,-0.8280338324433,-0.704361414942051,-0.709231300575222,1.02385862350763,-1.20940651432992,0.901859851042297,0.670962814912555,-0.314191884545686,-0.853161779068598,0.218105040132805,-0.875553362673639,-1.48416859947046,-1.49034100874073,-0.277851392137224,-0.144177228448794,-0.552315051490345,-0.655328011425164,-1.53926489357907,0.179675012642227,0.417618580130512,1.20822950345473,0.025221409161734,0.746898369165067,1.06189260862407,-1.46410168423124,-0.0120790826948556,-0.563714033141401,0.506807785744234,0.337167729616357,1.30033982764212,-0.344690516621604,-0.514860839481268,0.360757132796988,-0.671169577626092,0.755342792539625,-1.88264014816204,1.33964201810566,2.03358518869188,1.5270100684326
"2",0.555269042055354,1.09588770544822,0.318952951617013,0.186642524516443,0.878521625293508,-2.11647204958638,-0.210462241589738,-0.594022314364981,1.43818682011736,-1.0763234918651,0.159796751613225,2.12486784917014,0.895603878336716,1.19601072723622,0.790269361745091,0.645035959825334,-1.37406479301492,0.107223493597683,0.737742972599319,-0.0242823383165496,1.51895212789725,1.24115114733926,0.774987539215166,0.668554265190579,0.618549314717846,1.54039849313419,0.598193785031701,0.085650505324158,0.466325688085996,0.0352744025423434,0.130781017031432,-0.124088047244816,2.03098419884824,0.0180493403410666,0.671390275773466,1.23292796986129,0.194434045717482,-0.319750617539938,0.691058930090594,0.374896210604174,-0.113058099382745,-0.570683617693065,-0.696491500240146,-2.23889439520347,-1.61844119763234,-0.653480073279004,-0.020078649096552,-0.777366434416336,-0.00775260979368545,-3.51039980991344,0.840001079270838,-0.443990229905536,0.485096405105449,1.59673791658304,-0.896797829704533,0.630124310266654,-0.245236398886858,0.143940413007671,0.376981568662345,-1.0211240026025,0.262141390660066,-0.180845147812378,-0.98257732147422,-0.385779563387643,0.353236150339145,0.486921501279961,1.45183793638351,0.276640414347522,0.177336529583748,1.07690442910069,0.0848583263998008,-0.557050040530937,0.269859167389839,-1.17244555387508,-0.814869718341429,-0.752737668547554,1.12547922500372,0.670978176672769,1.42984739221694,-0.847025444783434,0.160230515988373,-0.444911391641707,0.295647745816377,0.378158584407653,0.0590625767755205,1.06757232393567,0.376994970737358,1.4492858172574,0.409960686494457,1.26218173199906,-0.191544771193209,-1.36910268433832,-1.42103523398045,-2.06836087712802,-0.620448569578613,-0.508921010591311,-0.720166851874128,-0.336927150776624,1.97067116848854,0.200955193038896,1.28170831333386,-0.305365922321719,-0.314465097853868,-1.89427510548989,1.48867543252184,0.354154287978301,0.873098627192877,-1.53498483783289,-1.39441150478514,-0.639875711691116,-0.96679360416314,-0.516106106539842,0.88620238412192,1.26164274430626,-0.00299261618536312,0.477634599016847,0.348237265282198,0.0745393286460539,-0.560083081451271,1.08839706655486,0.802893685934626,-0.0669780333473997,1.84329639193676,2.19869846564825,0.454390697675793,0.0617985354453644,-0.0854387438964887,0.554310339593306,0.122778826209579,-0.937518582704757,-1.8715692743881
"3",2.91870075600935,3.75162062070191,-1.68577051559652,-0.558921541122174,2.18834108232123,-0.363056322851046,0.670878617584941,1.30178357248259,0.210423546480904,2.36922879188639,-1.10565253057862,-2.08490219541759,-0.457140365781599,-1.84583278316583,0.163631884231677,-0.830015653407677,0.690298350411406,0.00976610285861979,-0.930371238329682,0.9396083014769,1.67682759623984,-1.69736228873302,-0.0266479804411823,-0.931132803947136,-1.74414637560144,-0.0972357220811749,-0.174026056141073,0.368443011092974,1.74653905995535,0.826142931804345,-1.68926798343848,0.306925882069938,0.779476829678386,-0.430398392641009,1.97944003538768,0.684744522010984,0.405772817201988,0.793370190413256,-0.532524764169004,-0.227730855799045,1.84115815285906,-0.414198465081882,-0.185268621452233,-0.192146810855399,-1.45666571839757,-0.551406196925948,1.1784538741975,-0.796058730136545,1.8270444343209,0.00496662290151935,-2.19966230171902,0.429848967012259,0.170491001679364,-1.25192120852206,-0.187022425618859,0.334819864634014,0.362394559868544,-0.94418864179244,2.31253812442005,0.982440063660365,-0.85665530147463,1.12708937059564,-0.483508885554089,0.813629620679232,-0.534293237153795,0.98938986718477,-0.960415547631344,0.340737346398817,0.236225346213997,0.643015096208038,0.386490371358562,0.947611517530234,-0.647390571672971,0.0848907215580192,0.111108187857571,-0.472516863924778,0.606274916160622,0.8143271341039,-2.10840362448539,1.48514695470721,2.24569955468164,-0.38169699079735,-2.64346259835152,-0.344186916471361,-0.0558051464895456,-0.652895921579819,-0.252479453311724,0.355898520032248,-0.0258159088420638,0.936394950630151,1.43602623166976,-0.41897469553451,-1.29537159844509,1.83555326666266,0.781741561275086,-0.420070731679784,-0.658318756193636,-0.0281727909620705,-0.673453770299323,0.282082660743882,1.27096669670281,-1.13317327012656,-1.46736943414901,-0.908295631401457,0.58577360826612,0.16533831253664,1.15034672955285,-0.152192796638391,1.84477280180334,0.566894777109547,0.615535442719765,-0.0529212486969868,0.733366450586315,0.0605233628090832,0.391767292124639,-0.612220252483609,-1.08133419853011,-0.19822073874058,1.43750731233816,0.426729092824119,-0.826836504650831,0.930516606649156,0.576729565139955,2.34070430376258,-0.309970376575238,-0.975044888873974,1.8201998964588,0.0437861626355014,-1.5104563875964,0.436280244524048,-0.853406113931587
"4",1.35908181370225,0.613327339721087,0.694711619997324,1.7293272749696,0.593845340443521,-0.131077773995447,0.195434502957999,0.843148932573338,0.548059151562424,0.0851781184672744,-1.24868732516749,-0.591840321237019,-0.706365524674742,-1.51207513892031,0.406642390335893,-0.747007934888107,1.81706133132745,-0.197559352969363,-1.09496565739712,0.336290754527278,-0.115616948523708,-1.92599704231655,0.472315365119509,-0.943577589549904,-0.532142362127589,0.801077540814128,-0.190218103954971,-1.42194930070325,1.21924838760464,0.793909957455296,-0.495365436637826,0.624083065432946,0.466054183514599,-0.480495841026152,0.454183969888197,-0.0952272903319859,-0.469518624317309,-0.42766007681384,-0.717930095720642,1.2300651630265,-1.82984905774646,0.213930714571744,-0.881233831514648,-0.85014258401749,1.03421623726648,-0.539565950755417,-1.32628731801083,-0.281846040553477,-0.253927451741329,-0.0863549927846882,0.041305853027063,-0.500617000906154,1.85042084412001,0.379058069368453,-0.413168033148943,-0.221623009162893,-1.49443836407981,0.035191888938305,1.10091163138023,2.03176773235226,-1.60142167463425,2.07938191504765,0.370582129391027,-0.270652969041874,0.020945564399773,-0.80994688558791,0.41010411205496,0.0707569518514747,2.58203764353241,-1.72534983096424,-0.824357242166345,-1.26998105553525,1.56994158102593,1.22072204425004,0.708557259460801,-0.641321714635823,-0.396881744841278,1.96588376844039,-0.728485892819925,-1.51201712474008,-0.693161696000318,0.222222011725205,-0.986186480727429,1.67986798779196,-0.363417829370441,-0.857607528887601,-0.808962092331425,-0.821638430738362,0.160412502375386,0.399065365129628,-0.965935098583122,-3.40057264433289,0.498529131525176,-0.588819851633999,1.53184600887096,-1.25548268084751,-0.178719623653028,0.731366000452235,-0.608204833625939,0.918545303781442,-0.573139822837586,-1.75189061633889,0.13339775941665,-0.052529649194035,0.933169102717042,0.235477735832091,-0.277564817766954,-0.0871306209357749,0.308091182104206,-1.60288854685136,0.0528336908120954,-0.42160861208455,-1.38684925675536,0.311156902501695,0.890181199456969,-0.0378037948344725,1.66693529063684,-1.38271682306468,-1.16745132308397,-0.908574349404686,-0.0964775878381502,-0.033498335938843,1.59338532793472,1.15343853825363,0.747311656147494,0.0836972222413235,0.300628699003729,1.07092907462864,-1.17936992372871,-0.523572673931542,-0.152995617390809
"5",3.33010693024696,0.343216051191422,-1.41605350543494,0.304990395468491,1.67957557856235,-0.249396283439837,0.887757128252687,0.163246865216226,-0.0413610221690564,2.07179745144709,-0.590673265768186,-1.44743367401367,0.139693388633418,-2.08794925436873,0.454079129168114,0.945634294503993,-1.26578405681791,-0.772120700174795,0.120580177440361,-0.362734185385282,1.20844032012799,-0.0874498268505977,1.0869596135934,-1.93724768814666,-0.580887820632832,-0.749786264166212,1.24824296534786,0.657689320018446,-0.0572326577881939,-0.109608266371184,-0.970585960884011,0.806558296542341,1.47459210458626,-2.59124501203957,-0.497656500620424,0.230051756933224,-0.0292554683912454,0.232275656668626,-1.74586678258845,0.0335155089742729,0.641841238513552,-1.03689896425292,2.54131056112886,-0.940460675662634,-0.371124172367114,3.31722789961932,-1.714269877325,0.759705584708583,1.01266072377467,0.213461248183621,2.2046304789757,0.662272293488767,0.587247498157272,-0.234696270101426,2.42875567807378,0.0842345263622229,-0.076914166341631,-0.187481515003585,-0.541670585644036,-0.0452134324947466,-3.15304903230147,-0.806559483570615,-0.469302685521029,0.470250638970699,0.310481965886696,0.0752749581153677,-0.429372502175661,-0.53798701938127,-0.136340835097016,-0.507540434909586,1.11482797327996,0.0870150121877929,1.93835677413806,-0.168439867339791,-0.767792521033384,0.971866176627383,2.082064119619,-0.581095150715208,-0.816235660864638,1.22489393650176,1.85284463454549,-1.02175380183668,-1.00948036069134,1.0719515799944,0.823514023244115,0.534770087345364,-0.0915342525147476,1.22198626223793,-0.373446786488101,-1.21627764273794,-0.55302453327682,-0.665652613708704,-0.472920639701545,0.638115135660018,0.341756413771171,0.967595142450817,0.645984071265278,0.532886056372341,-1.01721587154473,-0.499661272577397,0.448272124009124,-0.0586778513282751,-0.387567995637382,-1.98488658104348,-0.718971030306025,0.399049817700909,1.02651192631633,1.07442460915563,-0.360081868864722,-0.283746985994657,1.26432045823591,0.367023008767426,-0.881990342425536,-0.376207482935773,1.22046364189865,-0.127777259649407,-0.550127656630396,-0.317838531072019,-0.602790509758868,-0.825824217690192,0.252814216298048,0.611185984693977,1.03587369595298,0.905671342465591,0.559606710827525,0.292460255585515,0.59786605803773,-0.893091791603357,0.907437518863242,1.58926178678243,-0.367415060171888
"6",1.77743000602987,1.3681294205107,-0.876621787929596,-2.44457446137296,0.0713951203993089,-0.972567996687736,-0.266232232145316,2.77494495692423,1.15361291608568,0.0883156275576026,0.0740995921666928,1.27787039253924,0.0819647388574461,0.510211944264623,0.139432191194243,-0.356223213213825,0.225291112499905,0.10745322851659,-0.104018199890372,1.40903585062416,-0.744409188474514,1.7649216908798,-0.241618280512086,1.36089124953604,-0.187187132940257,-1.00562191990781,-0.47376940745667,-0.933524444166211,1.40347178563185,0.631461052522911,-0.0057474222916743,-1.02377645705645,-1.9059143080295,-0.223518180242436,-0.0603635888477381,-1.19203881285517,-1.51421637141401,0.157688335175447,-1.00909318313899,-1.23985113251165,-0.646802455876416,0.32965136270868,0.66614121246169,0.314074105630416,0.266797172725448,-1.49103421930896,1.93122149986474,-0.633243453329429,-0.56704872615132,-1.37873069422021,-0.00797576092639962,0.307233011166,-0.3041345935418,1.21137392486174,-3.14159386982148,-0.295807823622218,0.428383226613089,-1.69989874589752,-0.931642906411576,0.930031158598468,1.20020390617251,1.46603906607894,0.033012264112107,0.340291938484817,-0.152472370564698,-0.213116074269372,-0.129160384079962,-0.146509397561849,-0.185613882343646,1.27876002111569,1.69944405321694,-0.0450207321789241,-0.0230805245429631,1.83906144147175,-0.803435767124224,0.836119472400362,-0.807568261566554,-0.744533784817429,-0.85955484892473,1.44284698225199,0.402117618566702,-0.344060645557462,0.955694765198003,0.757723278331858,0.0980810642526565,0.523492797707723,0.703392503609765,0.0751286846337318,1.23472806044689,-1.49349389946964,-2.1806998279352,-0.145323557290269,-0.360320945679079,-0.318994143117582,-0.595321774393493,2.3770481655906,0.916442383583566,-1.69486280541807,0.289568155618001,-0.951433259431782,-0.15484472528835,-1.20940062752341,1.62704922032942,1.95073038539587,0.757413681394355,-1.83887416916475,1.00756287019071,-1.60906324088587,1.28364738171882,-0.222312455433926,-0.253014533295735,-0.682913490524937,0.563949723237093,-0.172538107227045,-0.838344625549537,-0.680739692753488,2.15741752655133,0.35482803628489,1.55481006001024,-1.22358606231308,0.680413512019259,0.203331810116799,0.163097361499544,0.481104971291268,0.957896903792777,0.523156581260957,0.594163568917176,-1.22137793050827,-1.12518764147193,-0.779531865926653,1.38232971695923
"7",2.40166708108492,2.36438727507834,-1.36337426151037,0.194871501348734,-0.448948673985594,1.01492115204368,-1.31642960464521,1.20388636520739,-0.948203345806444,-1.6199901977381,-0.492836768402496,1.85322322482401,-0.714030111661942,1.14200921231609,-1.66539332617788,0.795431630679773,0.182658901227098,0.906018049893686,-1.01119534453928,1.69030461621154,1.41597106367686,-0.0017859921808484,-0.0969831922620966,-1.51129557875759,0.154281718567679,-2.71559646742411,-1.74884064946638,0.833575528041616,-1.33776662733631,-0.851364845058793,-1.65702674910837,1.17854380839023,-0.262872272162457,2.65917107662191,0.528096068758651,0.33330170155673,2.56811454357144,1.85569565095742,0.27212973343126,-1.46921666213505,0.887477781439961,0.495251220710628,0.308093663704852,0.767498925236378,-0.531103325548933,-0.599951400512584,-1.19217827690137,1.05478043212625,1.41080120702873,-0.760358838699758,1.53828933026642,0.278445505902794,0.319229432588196,0.994899075828528,1.58500758901558,-0.0967620997030297,-0.027971045767537,0.36927287872567,0.773528566806812,-0.186580024683499,-1.11783248852543,-1.26816341081002,-0.904460479710269,1.03108067925531,0.155771926950688,0.0169492717992928,-0.189400185292656,0.828795178192596,0.0953006127560069,0.747924731964922,-1.74643430112604,1.79475193469906,1.53898434891848,-0.481429746753689,0.863401520379062,0.350069925832597,-0.161053534167322,-0.432443376225874,0.8435890541927,0.171544431517006,0.194344493384888,0.66592781404831,0.688737255950745,0.418401058536321,1.41958661186187,-1.94632510546128,0.557388693111146,-1.20961944040801,-0.25286524859914,0.329507104797829,-1.84216036752087,0.119972801445495,-0.758157035805892,-0.394568934188291,-0.85918841279827,-0.982703475311371,-0.846882043752268,0.176809818986864,0.129059179132997,0.175440051032006,1.55841942054302,-0.778464089044875,0.433176491997104,-1.17574858476872,-1.50131584123336,0.101575448981201,-0.557758439172069,0.715942412310706,1.56944130739317,0.537560650986359,-0.656018562907738,1.07453764809071,0.417388995287175,-1.47166908181344,-0.119800697997408,-0.189680761312376,0.348915120629047,1.16723264652025,-1.35578512044568,-0.383416089129391,-0.709830897889491,-0.507594335783554,1.4073489177936,0.9178035431519,-1.19109374215716,0.813430565865514,-0.696622082205931,0.595039281887976,0.920770347701456,0.754604830362656,-1.14243856324796
"8",2.62211405664921,1.78046297782569,-1.13085130052384,2.00741873915555,-0.519721602332007,-1.10226839721253,0.280777725265196,2.84183573790219,1.77287380517847,-0.67101156771243,0.789687534511778,1.19257566826181,-0.505859315867172,0.246745786101858,0.230763021218675,0.293108807011206,-1.68494104546673,-0.706116462650707,0.31175444744995,-1.50798911692759,1.97681732916307,0.917497332534244,0.918664427539595,0.301883534398678,0.563756274998806,-0.415777402475176,-0.544791494390249,-1.30698097859772,1.4946156084888,1.91532289984176,-0.473860110945879,-0.677203726904988,0.292994463374767,0.0981028130981337,-0.849096797402292,-0.721238875265461,0.0900697801685153,-1.01120281913643,0.110559965275312,-0.33784026793062,-0.868088111178518,-1.1334495694513,-0.834681363975574,0.98419885265603,0.238120480637662,0.0373437913089507,-1.18978008845531,1.78962793065849,0.109555402250193,2.03327807112834,0.942272142229138,0.014185836763392,0.412680014175105,1.07819579979836,-0.0890006868773225,-1.01912695057465,-0.78750887851036,0.516576311468373,0.297026789217609,-0.655344535508541,-0.388851378844704,0.245762182048291,1.22753997774487,-0.875535011796467,0.024365754556729,0.251366900027489,0.481614445064706,-1.12661216827094,1.01355105831997,0.130381756776545,0.520676469153136,-0.244563290987247,-0.295462221227125,-0.162207385338655,2.04707741029467,0.946359540614025,2.83946119095399,0.241138648075287,-0.262656460534199,0.0348178241598337,0.210631852183173,0.599918996034882,-0.833538766013283,0.616527573368353,-1.21170778176469,0.835676854422309,1.44326078136474,-1.02834618669331,0.0804561095103308,-0.203313135383181,-1.98964920851681,0.380042113802985,-1.25263416688833,-0.632032307905504,-0.307767210015849,1.20542569270437,-1.048010920236,-0.495735969057193,1.28227615238682,1.25533923532125,-0.607192509601813,-2.27890640401317,-0.018486850368722,0.391190820475511,0.0545790496308972,0.796995302342747,0.518479962839881,-0.180447407324704,-0.717416098298046,-1.39874946082577,-0.511991739704162,-0.713553153686966,0.380313978439858,-0.12549179210352,0.0110566293833822,0.0420333649950825,0.392629089531671,0.408808034480882,0.323090029397368,0.461365219232145,-1.3460525563202,2.06707913050777,-1.951641666286,0.801830414706492,-1.30307345539928,-0.238988610187855,-1.39940517580005,-0.569529893954303,0.801663705500187,1.70647446134306,-0.0304612171187625
"9",4.09475892667605,1.82761167983195,0.841142681525202,-0.167899424826958,-0.523711338708413,-1.15520349730661,-1.50305511572346,1.34347403178023,2.22809352036661,0.55816341482542,0.0282326998331938,-0.519089114912006,-0.195241802001288,0.725365691753291,-0.666203997546063,-0.12505708056832,-0.0491652036274691,-0.258722658706877,0.571991989543633,0.151663395769585,-0.981961304996294,2.19504791405367,0.511246941885364,-1.33728918540284,0.478421386750636,0.147147811474282,0.219511953359585,-0.236877630496388,-0.955146150829328,0.223599011128541,-0.0286376518936821,-1.18480345380347,-1.30813542318772,1.02786311848399,1.04457560297504,1.17753136232281,1.32390542218411,-0.374853745961668,-0.931296447196723,-0.556579539577484,0.531110472248169,0.750094391906007,1.98484412689178,-0.891583708488067,0.933310657521784,0.034967949358711,0.129988516447354,-0.55273366159306,0.495685424598142,-1.68019574964203,0.812798160356259,2.1670890863051,1.36490050494126,0.830169910927744,-1.56502420378804,0.82859535017888,-0.0329619225096968,-1.84550166902485,-0.599270419772256,0.113682564854061,-0.108610431561499,-0.336919785444585,0.854104929731323,-0.791128000042221,1.81551495111691,0.993311106444189,-0.274797961981025,0.258513960447862,-0.662331062266047,0.425099298278914,2.10777125727373,1.05045985105847,0.624447802990442,-1.32009520079038,0.472929421150181,-0.753391296127531,0.274848797537721,-0.211525409777761,0.654532772131322,0.0430806309036034,1.56771121664327,-0.25001573839512,1.26115144238175,1.77326101150488,1.22013734822918,0.588649278851918,-0.614693704729346,-0.698431156671793,0.147848510478769,-1.73379064339632,0.655608403698719,-0.0121128051097866,-0.789030058811022,0.624642222840458,-0.713932150180545,0.62835011302962,-1.63364378216434,0.0142840554331988,-0.56034739392925,-1.03753123630244,-0.662022166207549,1.14273950047322,0.755657698845476,-0.906679403201284,-1.14108633020888,-0.39510733480977,0.432647258747598,-1.05109482966463,1.217242155636,2.09202785058781,0.952654943816446,1.09037128125081,-1.24353869624321,-0.242724158875946,0.433160155199147,-0.51217926194245,0.197750114989541,0.64939097011857,-2.29871284647275,-1.26333333030749,-0.0870661804622195,-2.20534496427556,0.0490066641462878,1.78573184907981,0.836993525547278,0.669690766708514,1.08812838947246,1.64984335178744,-0.403960600969718,1.29116315326478,2.00815573931115
"10",4.07594788287211,2.06260442168616,-0.916076242647494,-0.892562039564851,0.747804693672341,-0.0780999245869413,-0.0515272310473489,-1.36832771026197,-0.511522239432701,2.88730185177675,-0.822669293766092,0.829546273984188,0.186759523057458,1.27761363416889,-0.749969782612433,-0.977204114081948,1.57429476909445,0.119808733629245,-0.231663630778607,1.83561233873171,0.017916146673229,2.04183233299602,-0.546854681732873,0.346243101166767,0.774219461330256,-1.02723313537107,1.6011827562277,0.590761457409627,0.248156265524016,0.498683962904444,0.750018576772041,0.834198138681045,-2.5459607134843,0.90292512893841,-0.582479886836191,1.23760595384961,1.38899261406129,0.421645843358788,-0.931921550027041,1.07563057359294,0.718397307509284,-1.47311831060686,0.121365384034366,0.0915932357283609,-0.982685796957659,0.495401223936036,-0.217040381075504,-1.22697487034844,-0.609622111434474,-0.61802344886329,1.07260747013835,-1.86842020077388,-0.125944458171166,0.117073039509835,-0.0126287147613399,0.00569339931406955,1.36263512107863,-0.483043238077936,0.682086816984177,-1.31671633206128,0.214198267643806,1.33495817214249,-1.68398957626507,1.08840172415203,0.0255499872108834,-1.33443998455799,-1.97002547648766,-0.309736677797206,2.07469854357769,-0.182987725486709,-0.0124071658561924,-1.03599084941701,-0.323575247745992,-1.77408519854565,-0.77831151092638,0.229985031940031,-1.87257886884638,-1.59052542210687,0.915688370555165,0.995648347401971,-0.599679572741618,-0.285426537756933,-0.417274158657159,0.819771564822701,0.348461340791713,1.74470103938449,-0.130430096139175,1.52216550746412,0.501222837010737,-0.978322827998452,-0.915975138907574,-0.891424355069652,-2.08815427501883,1.13688702588181,-0.504879985948189,-0.107910376504724,-1.32484355290092,0.461614174409357,0.386529584770735,-0.642276212717108,-0.405114988909556,0.185356739652564,0.99991372373179,-0.485095634543201,-0.387277632944273,-1.32905069479121,0.675107704181939,-0.235674252772969,-1.39007203729128,-0.782478355129337,0.602094641729688,0.381346429171335,-0.0821995234438981,0.16166833640158,0.743875720078453,0.152681484222638,-0.236341470598888,0.902344364140955,1.66583514270643,1.84188329294277,1.5162091324125,-0.807312319946602,1.3871913002655,-0.0382045904574718,1.46274034316368,-0.503614626042898,0.995929539623617,0.0650289821858407,0.398867817250625,-1.38414961814105,0.610319865346361
