"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31"
"1",1.1786801243235,0.893568612646625,0.961189129918742,-0.200311843721355,-0.59478999169128,-0.754636699132718,0.450690602647114,-0.85081884589902,0.140310671285449,-0.92051086555007,0.093016426692844,1.66329715007097,0.313981915462577,1.55270522175226,-1.29006309727468,-0.195444452891272,-2.47334017925796,-0.398092872661835,-0.370688766849392,-0.311091099792945,-0.86270833714426,-0.414456866290909,-0.960699649171285,0.699938309426684,1.03569901782681,0.252759581919217,-0.518569955838372,1.02580492653306,0.477442856809556,0.0252880820571781,1.6917781222563,-0.0991503982517298,0.0842984066112473
"2",1.31007757575038,1.13169628852209,0.770747529078428,0.822810831065959,-0.0934399191901659,-1.2288139396379,1.18927154561106,0.374327622365453,0.52651864437434,0.193842992160843,0.700873468690697,-0.977064392495987,-0.449661501646424,-1.28743633427806,-1.11079731424817,1.48882350096237,-0.218059574509879,1.75520205415487,-0.0203339691047578,-0.426214124903834,0.232227374926022,-0.235178750376621,0.443019340722477,0.182524280451592,0.744423074158667,-1.27188287558682,1.22412723213007,-0.0474641017615647,1.82149293641041,-0.537677854202203,0.901190128998893,-0.569142006899895,-0.10081885199946
"3",1.29170273773063,1.02309173716547,1.6432881783558,-0.990906903598345,0.615523944455629,0.240316464462724,-0.0720544040572392,-0.372677131127227,0.326972961507884,-0.360268005083562,-0.0261352013824536,-0.237073606090881,-0.637428541327443,0.714501844100613,0.293899998755645,-0.633257843273384,-0.404879689196212,1.86998108552176,-1.34208121315537,-1.10703408837533,0.494645325420651,0.720847094338243,0.836740498551593,1.17506094937181,-0.125268911271131,1.09998479763242,-3.56700098651801,-0.10767257992721,0.228794864830539,0.298110165602074,-1.80281988433578,-0.322931273628434,0.574416822353707
"4",0.902534870508592,0.662432983834037,-0.785550391938998,0.0776473086652051,-3.22020865618271,0.0151904050972208,2.36837486068032,-0.789439119208564,0.310135672148378,0.841367608248772,-1.24738750566527,-1.56161702594872,-1.27435221393928,-0.729943948264295,1.1818167436944,-0.51998099339393,1.47531135439273,-1.59953608027005,-1.59238186231564,0.503085278823553,-1.34509044213924,-2.23087787790011,0.300389997112103,0.777210139989496,1.44914962193819,-0.0685122191141057,-0.207870059811667,-0.974732257019815,0.000672265771464192,0.932150023639799,-1.60099010137622,0.187567605210398,1.45569154000099
"5",1.18741250338233,0.933424721576248,0.0951381317801337,0.793369498690087,-0.27680530093379,0.295250098360262,1.79600712966768,-1.42527332562568,1.52814825375848,-0.67317659587643,1.98154309613157,0.555584698083684,-1.08351884615713,-1.09605051518842,-0.790563408573339,-1.30271910339147,0.668748076091791,0.0474337473888887,0.14317115426808,0.12814167266673,0.875977591115705,-0.911455528887315,0.0558890015503279,-0.0805431937931717,-0.561480683177671,0.968503542791139,0.524159312551116,-0.449760683774863,-1.5628432120821,0.451646441680987,-0.144732424855445,-0.601104335011275,-1.61179184812987
"6",1.28957424407866,1.13223421179161,0.221056562597422,-1.5120067665445,-1.58723959252358,0.456762539862709,-0.494004214292927,-1.64976203580355,1.12588864376833,-1.13730078960189,2.63463958660296,0.476222646685591,0.00295140363581632,0.473691019310227,1.27272120839955,-0.899541328709545,0.35843960734144,0.224415103741259,-0.723592858692718,-0.212353011300547,1.21628962155169,0.932473016591417,-0.180153644530127,2.15345915239704,0.240008041890801,-0.824015781022029,0.547829610405459,0.177330135799071,-0.350560113323407,-1.23915913280071,-1.04742253139873,-1.47630367664341,0.0439570149092638
"7",1.03162661093768,0.701713893536394,-1.15216085562235,-0.943060832046179,0.886600925050126,-0.536629350854174,0.711773588624095,-1.54885342351915,0.0772045226810912,-0.976923425249865,-0.0266273825007019,-0.435700577960747,0.86471260805905,0.49286716384144,0.544441107514915,-0.411610220289367,0.609011959475983,-1.84559409619541,-1.10991174931713,0.366019492659232,-0.793386143147581,1.00406125779706,-2.16252243890553,1.26471721806359,-2.17023688366877,0.101886414334683,0.5627809179585,-0.524852160264647,0.671490411917534,0.524552093188827,0.585418087087169,0.698849391072583,2.38872881106137
"8",0.902942294933023,0.58508683952294,0.776742093578584,-0.154462041290171,-0.900135859500789,-0.825184087182349,-0.268127026942917,1.13852932343543,-0.875057629674533,-3.56552083605438,-0.623473012157266,0.0870735082012433,0.817915469153764,-0.860510442197019,0.223785392149053,-2.64709668108287,1.11197322426008,-1.06848414935612,0.589346147506595,-0.670440592920886,-1.28814730672857,-1.31814191039714,-0.0276135040815909,1.17115490454976,-1.33840643589564,0.99972737752551,0.0624509361600795,1.05782765025132,-1.72992652898181,0.7048329716287,-0.347431625997629,-0.342560100582493,0.103669289122021
"9",1.18894346689665,0.955514585305286,-0.0191221465279347,-1.69774921373679,0.907636318352547,0.273187214791711,0.898462792754807,0.283856468681453,0.412156147045431,2.16187242819808,-1.06425839361338,-0.112755236591525,-0.414219220832151,0.0984247698122431,-0.744404143708648,1.36793101329054,-0.440538885391274,0.321514986907977,-1.27573148784604,0.792042412188471,-0.487186980834748,-1.4585342808488,-1.51760323940791,-0.691062801656812,-0.635427913302337,-0.0342421766119419,-0.330569508597958,0.886491987683958,1.66444004202459,0.801885815795468,0.477076342494201,1.21616672730115,0.0287558005426772
"10",1.34585049851618,1.2616139271715,1.71457355573322,-2.10687549027989,-2.12197015190654,0.0157051677709316,0.414094535403132,0.811567351666891,0.677191838813196,2.0139864447759,-0.274964640659539,0.202794915508084,-0.87043312279567,0.559609708359028,-0.135450884453713,-1.23485210676284,1.7485127773268,0.488711318093274,2.04821964471334,-0.653378678543503,-0.734524976135519,0.867431460479954,0.663845613433491,-0.678652510799853,1.18404219713697,-0.858594034535427,1.61339931871787,0.366755492335082,1.37229650544561,-2.94103405612808,0.0567577863823978,0.840528541160319,0.949976455984921
