"","y","X","Z1"
"1",0.826574121072594,2.06652871038475,0.944862773380544
"2",0.643511717067298,1.29160861012461,0.232837615683941
"3",1,2.91139600344617,1.7681956916004
"4",0.247968907702568,-0.677374874565248,-1.55915762244104
"5",0.786323919532002,1.79460006202539,0.794240193304694
"6",0.620240196833376,1.21384292751633,0.0739845230496786
"7",0.707967753403486,1.49769373490315,0.594623923001911
"8",0.675308531802437,1.37994307628495,0.367489173192497
"9",0.92665238655806,2.57072936671507,1.43448617652174
"10",0.876544262412811,2.36042502893976,1.15853022536196
"11",0.49845232376918,0.588486766108506,-0.379954433953474
"12",0.705731643620902,1.53912175210912,0.393063780775317
"13",0.686173617446376,1.45534204682802,0.301329538244243
"14",0.56016784983683,0.880218979119984,-0.162635472022537
"15",0.309108524596468,-0.214337570061105,-1.47281025069761
"16",0.663251472630948,1.3060017839728,0.293146427009324
"17",0.797945123090749,1.93907217709528,0.902477031594002
"18",0.45753664959222,0.189686725743459,-0.734292978540494
"19",0.384636512510711,-0.0448798008170226,-1.03434799499305
"20",0.303337544938766,-0.485770124030299,-1.2602656018268
"21",0.60818569763686,1.01673540214901,-0.0255651831925455
"22",0.468490502037241,0.303071335878776,-0.591776311271632
"23",0.628128030919447,1.23323172038446,0.0178612184464431
"24",0.96521382356809,2.71364852136602,1.72318336967783
"25",0.436821181103873,0.244824211787056,-0.889312030266035
"26",0.723406448778062,1.63159463304868,0.531606346975886
"27",0.809054939338083,1.97953665358232,1.01416326355968
"28",0.353890062321197,-0.248438879477945,-1.19066641515998
"29",0.742148462162651,1.52338651107735,0.603231854102694
"30",0.439529218862372,0.159876548879405,-0.796465187570313
"31",0.232494953636766,-0.658308751533961,-1.81350777016018
"32",0.405718418090062,0.111162062413,-0.986992781748934
"33",0.275144446867654,-0.644615019212375,-1.568265331463
"34",0.859800790624631,2.24042970258277,1.15820817015706
"35",0.479401605673051,0.408246860005087,-0.603640444304932
"36",0.903365879208502,2.52425166370898,1.42647734190819
"37",0.762293006585976,1.7626078590222,0.723373921198756
"38",0.654902580898246,1.21742294973173,0.189205056833383
"39",0.381027535608847,-0.0860258308527397,-1.06650559789471
"40",0.662931722864971,1.24225817479519,0.462950058094527
"41",0.323297756709488,-0.317564640035593,-1.38363308041914
"42",0.965513053334585,2.6981458233617,1.65558580596005
"43",0.766800836514268,1.79499624844909,0.772385356864129
"44",0.946930273654723,2.68812028077005,1.61815343084202
"45",0,-1.83971236128673,-2.79151718226381
"46",0.677720678599912,1.39034396286864,0.369756475836391
"47",0.495729377782516,0.638928982425067,-0.547066515201345
"48",0.572603318146932,0.887111868344712,-0.0507700654270021
"49",0.755098547942961,1.66237557953125,0.644576060548732
"50",0.451773546455343,0.286866859540012,-0.761478190859136
"51",0.680910912393534,1.23313415149002,0.41373135966003
"52",0.676920834705629,1.26265377182118,0.390422072818179
"53",0.25065276029682,-0.680020680618938,-1.67310517344382
"54",0.439926939455806,0.193236630914792,-0.735352622377705
"55",0.435192283754478,0.285040207347918,-0.683799441043527
"56",0.450230679828044,0.300128516175553,-0.704837233454575
"57",0.636724444779426,1.19677553899241,0.128069880387862
"58",0.76536500261016,1.86244563653138,0.854229060403972
"59",0.660779365129728,1.18389109208329,0.255888057553297
"60",0.631138338247555,1.12344479044642,0.138647054416391
"61",0.441844595564879,0.300343404202899,-0.7507617258072
"62",0.722933920629584,1.48580116791535,0.639166075678909
"63",0.275595196613275,-0.50526708357,-1.57709952870288
"64",0.477307952086836,0.427099094296734,-0.591884562093889
"65",0.607943798991774,0.955654160979914,0.0444785264512747
"66",0.821392651533366,2.03770977160993,1.07754494747163
"67",0.569711277193883,1.0114664564973,-0.125606258502088
"68",0.689626451639949,1.51371240872434,0.456825605971187
"69",0.276033722055992,-0.601962215125551,-1.60309684600413
"70",0.342282788043638,-0.258922775098245,-1.29243495156575
"71",0.603659571558572,1.01827535623057,-0.0182792931946744
"72",0.428960226279668,0.135028379492352,-0.856789038311432
"73",0.474439982308522,0.359069112990389,-0.634731525695838
"74",0.66017222068064,1.35378999654303,0.324106826343067
"75",0.45414511836549,0.261719761988529,-0.727428389427671
"76",0.680909354561887,1.29708865851038,0.434944510139633
"77",0.901430812930688,2.36427185855458,1.49353139425369
"78",0.570458197326392,0.870173940660225,-0.236786296901774
"79",0.552794247098215,0.77290041758064,-0.27016261247157
"80",0.175264795024662,-1.07166061774663,-2.03001393852146
"81",0.308801632701554,-0.322855946043409,-1.31684065506298
"82",0.495322483274667,0.509715294564461,-0.541933942723194
"83",0.473229654949387,0.433038253264703,-0.551129252439073
"84",0.240671004057863,-0.64823954481561,-1.76435200642249
