"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11"
"1",0.353299511813382,-2.20244230293701,-1.77289976334904,0.587402876985995,-0.63396561261447,0.157607432968657,2.18642925035532,-2.531225054283,-1.4487186820552,0.117481860455856,1.27840957482488,-1.14268541502537,-1.03464729874411
"2",0.416501612427754,-0.889264552037858,0.826345109922863,-2.2745054031072,0.112604330347316,1.02969374305046,-1.1392251254362,0.886776918635191,-0.526277640087155,-0.69327580300658,1.06008375287575,-1.05954973916645,-1.19341457410964
"3",0.525836416199633,1.38489434235305,-0.548157272615808,-0.071202094128474,0.803605900318984,-0.818649181893472,0.65389148918867,0.877736969739636,-0.657675315813904,-1.22157365547804,0.592586231872055,0.769213060715101,0.706965431650011
"4",0.503695288282963,0.96023819061316,1.61708014905736,-0.643211935600878,0.80778376647176,0.269479722509106,-2.28093137979952,1.0811510440621,-2.81862131304944,0.00696546523891345,1.40562413816705,0.506606464918611,-0.039531480003058
"5",0.524138494434067,1.34135379990788,1.28160946489745,0.157417682166037,-0.867111593089213,-0.681397845396927,0.616707693794014,2.15426966982523,0.63814271278569,0.639025602216084,-1.09926436758831,-2.61747061165195,-0.793478805431931
"6",0.599211537082982,2.90297937544402,0.419805949397068,0.354169708861707,-0.0524520278568817,1.2983197212203,-0.11058841166933,-0.818330403099079,-1.82259330355135,-0.1809838665632,1.08899049749978,1.61597375922318,0.124158019310863
"7",0.352594898725012,-2.21294197798765,-0.0149671710935638,-1.91434170750511,-1.30850749763995,0.722020396203913,1.20075963497076,-0.394633564083398,0.094770911644648,-1.30515237137987,-0.285131592130655,-0.00217509961104451,1.89789128937605
"8",0.545324929440503,1.85041870201126,-1.57401901622704,1.81551913407037,0.240039529202459,-0.078708097955864,0.450343675704707,-1.07365123386498,-0.0435598930147333,1.22377755413564,0.746880747516719,-0.864153246697392,-1.14034701651035
"9",0.489334877441306,0.732048397858354,-0.949892578215377,-1.66519995470247,-0.0888926818311388,-0.316921538019722,0.603124063211024,0.768267804852764,0.400721374549684,-0.737080903463709,0.164338200856022,1.44693792174116,0.666760491656133
"10",0.393093330098162,-1.28168988782548,-0.243805082210471,-0.924479044681711,-0.650470539080339,0.248014647567802,-0.232401479347066,0.0910200885909283,-0.270101619941284,-0.705082985923593,1.12212106158455,-0.778402441193496,-0.982092378106296
"11",0.574335480679217,2.37735464457191,2.75900895878268,1.067785130104,-1.01059897228386,-0.378119216742116,-0.90290020936535,-0.816949443280808,0.732627022616764,-0.812126155487592,-0.650364096955688,1.55220397784805,-1.66631448507494
"12",0.270116381276133,-4.06070537335691,0.0509870728593138,0.790445392514017,-0.549299182287004,-1.02626624900516,-1.61681840719416,-2.34074233491205,0.21040952830806,-0.624673966443719,0.719753067370921,-0.470898807418208,-0.365637675122148
"13",0.538376640637162,1.67799629856752,-0.384273806418181,-0.471267022718249,0.356773176510882,0.334602694607116,-0.0521848578634639,1.62344419468742,0.680700345959491,-0.958320719565904,-1.53108046498128,1.05544833769379,-0.692512315820934
"14",0.232807899837576,-4.53978131054874,-1.41205990640778,-1.04329882084121,-0.285208560723197,-0.722261964645623,-2.03711001782666,-0.881587644935576,0.767896171237995,1.182341392434,-1.12623443256911,0.0403279347001765,-0.609662098101212
"15",0.502598844814624,1.00284715694161,0.687552339014784,-1.44288462972609,0.826027501810481,-0.0316184450286809,0.0110576720604733,-0.337548247973286,0.140128147696067,-0.495294749124133,1.27459906710521,-0.630856735412085,-0.155096850789016
"16",0.820720393616163,7.36845191289592,0.615668029857365,2.1342620502973,1.59994203583217,1.08894581116375,-0.315166823324371,-0.297487195760201,1.13629432648266,0.872080896542633,0.646105741286723,-1.11242466827977,-0.330047599090421
"17",0.692381701180967,4.88525099665047,-0.813612815623638,-0.584508334791252,0.479038430923919,0.645598287726297,2.18347656355625,-0.00888673627800176,0.0900059448874908,0.444187658140166,-1.34660005042719,2.69640514796224,1.95015141047639
