"","y","X","Z1","Z2","Z3","Z4"
"1",0.388274321125212,0.316566176026151,1.52947701549966,-1.42181675477588,-1.13961950634062,-0.388380162956354
"2",0.657980788412776,2.79729794869791,-1.06444829449455,0.164827330883466,1.27085163562849,0.0888056258251358
"3",0.984560514076201,5.8547123421401,2.69343913869581,1.07799554719784,0.982252812081997,-0.222574191590399
"4",0.173092985797118,-2.32479307079909,1.25896625281813,-2.54412774948291,-1.47562875207431,0.372830479160608
"5",0.477747112341389,-0.324200107195612,-0.403934221699188,0.0793368128004753,0.116037724399601,-0.285998674759609
"6",0.580623578630021,0.944765826034388,-0.130689407750307,0.0845711814899597,0.509517020163186,-0.842079147070234
"7",0,-3.16652152682367,-2.06308084961653,-2.54064005589713,-0.262411060548346,-0.117910755741965
"8",0.481067915715583,0.916484479810222,-0.617654770819172,-0.38558438970983,0.16166154410703,-0.785499422423721
"9",0.617369705876869,3.23495516527338,0.702273967854786,0.167702661248765,0.732221318372017,1.72391459994945
"10",0.60451771915892,0.491301504447088,-1.0053597712288,1.11181647488048,0.490343220629657,0.707400404983991
"11",0.459863559689734,-0.60656037453398,1.36174501688256,-0.30977123884862,-1.53170740148154,0.20388210452283
"12",0.60368484101927,1.01084012599296,-0.255986519161385,0.785518839811192,-0.365479654239691,0.353877591704873
"13",0.491047855491658,1.80704133897922,0.642535747625371,0.813319813631914,-1.20128254872657,0.177021052701361
"14",0.966263594772546,5.28789888860343,0.430173001151036,1.86234853382503,1.34381337542428,-1.44207590503702
"15",0.603293926964847,2.06840620473759,0.494069356801809,0.021660990326843,0.924104306565189,-0.0940153368068684
"16",0.420969147169889,0.742833496572178,-0.762734197514849,-0.45369230205319,0.112615015941851,0.187641658539751
"17",0.38895049835017,-1.00274721944358,-0.0470277574996337,-0.892742553939296,-0.39993799273753,-2.01428074916643
"18",0.559068910753402,1.60125154573021,0.941560684385099,0.414942334087511,-0.539999862531816,1.11593396353743
"19",0.543351741317101,-0.0182912542657307,-0.423149680834124,1.67199110566076,-0.589701310740323,1.58252619987444
"20",0.761825825715415,3.14318787578139,0.961445429115336,0.67211142240372,0.515415937778882,0.456805876917575
"21",0.713534547936032,4.9839166873936,-1.07256810635526,1.63445816787889,0.577147589568045,-0.686312809221078
"22",0.345038974261523,-0.206030824504635,-0.250230965020789,-1.09878416118593,-0.339105752313764,-0.116181367979233
"23",0.167813869831872,-1.42731403908158,0.251406130947724,-1.19061132922213,-1.30520209135356,0.794137196794374
"24",0.654323335261594,2.5847537987156,-0.143385984316872,1.80094999289953,-0.640341081967328,-0.866264206317067
"25",0.341867756677857,-0.715266876438208,-0.0312953578567998,-0.592776095972252,-0.938524588429808,0.244095150643048
"26",0.827639315489059,3.88894940822635,2.75400361747502,-1.21541740466129,0.39899687577077,0.475238262017672
"27",0.356774859054554,-1.33972827692361,0.658469433323883,-0.570712630265688,-1.38928088554644,-0.349695113558168
"28",0.458347541094321,0.155650913423625,-0.559626690961288,0.232364619088678,0.168922281089923,-0.00558012703020322
"29",0.526402166533504,0.768751890931176,-0.480887889662089,1.35706853982169,-0.714456326896581,0.744894458303195
"30",0.172270689203774,-3.15394758746652,-0.536925176107613,-0.0995124361564977,-2.17834413749882,-0.853390827472218
"31",0.367550408219542,-0.840429585818021,-0.792957524610213,-0.538442644166684,-0.547308382167325,-1.47376380908172
"32",0.37358548584385,-0.42390286310898,0.0185419302817791,-1.36341505460885,-0.0406738254061901,-0.966432204504166
"33",0.386688856900648,0.685938843251572,-0.836118736867617,-0.608937633133882,0.168675602052592,1.32276358563629
"34",0.625591238114331,1.33650902106728,-0.476428145728601,-0.150860207130582,1.52371246189007,-0.463277845919961
"35",0.250927858371093,-1.35983108707786,-1.21284379925197,-2.52844263111581,2.21427719940623,2.02995954075153
"36",0.232997455570591,-1.48176049729884,-1.36046545663644,-0.0441439741895872,-1.32885114845599,0.951416936522951
"37",0.730999807988208,4.52148548941497,0.377126732503862,-1.10151667010627,1.84487557976095,0.406010618299833
"38",0.610001610582406,1.57535241691882,0.696959515326662,0.112132981820173,0.845196887869298,1.16280856633984
"39",0.882060880221725,3.80550313074176,1.83930071283271,0.881138782415072,0.707327467312365,0.0217160382161256
"40",0.546789056111898,2.29344843267315,-0.904669161659844,0.367280683909671,0.585360476235531,0.409197021327082
"41",0.653251969375522,1.90655919975141,-0.584886505724667,1.52258132911201,0.562191308400015,-0.478705498325917
"42",0.773535959971767,3.26618678034649,1.43231558470181,0.53558046313655,0.935609794091647,0.959298827960218
"43",0.550219995393388,0.688863549855617,-0.352803807999048,1.49168573901516,-0.638302945943687,-0.806852931772783
"44",0.869290778074713,3.92204103322564,2.42426042349694,0.842842945346526,0.946265135949969,0.376236600451435
"45",0.287880967292922,-0.512639367882325,-0.910513719552237,-1.21288491548075,-1.4306210600157,1.11268181825754
"46",0.19426858766421,-2.92503247394337,0.44423005335519,-2.53396178752003,-0.941587034833915,0.688933751727807
"47",0.466023578311606,-1.08237876737511,-0.205488223098103,0.0563428592885406,-0.634859730688725,-0.981499823790528
"48",0.480660664184721,1.58226686057553,-0.22206571253245,0.270635948820561,-0.807406566867045,0.484245624569295
"49",0.572934017066288,1.99385266159962,0.156256710489524,0.628210485447596,0.713946628554832,-1.18110391497069
"50",0.449200256389291,0.825520213916564,0.752057544905838,-0.354454790766534,-0.738458152003553,-0.229502528237309
"51",0.318657947539575,-1.56733031178874,-1.42938113007114,-1.51025798629417,0.995872773429437,-1.04371995990937
"52",0.335316346369818,-0.935974844387543,-2.26221966424709,0.532580992174422,-0.614589149929103,0.168029645706894
"53",0.345224934471499,-0.208024476419375,-0.565420942937054,-0.643650954994296,0.286994247811259,-1.94009981966273
"54",0.416091408742756,0.373595022665653,-0.701454170821757,0.501483730774399,-0.126374164434225,1.98404646705201
"55",0.367228819366478,-0.633805390943624,-0.880697190811413,-0.235314486440765,-0.809306843554787,-0.436687752432912
"56",0.59847903734656,2.07799322042278,-1.35240924864694,0.563976097218257,1.28455710735378,1.54620682883934
"57",0.803021183106998,4.80325954994021,-0.952955140079586,1.24644340174949,2.14758911391748,1.17797467010427
"58",0.680145484152596,2.99257846007584,1.25154601305709,-0.200375143394731,1.84190256935576,1.24764464372138
"59",0.540733811123769,1.69129558304093,-0.207155727526638,-0.162163277616846,0.227455510593897,-0.220419558462401
"60",0.652694710234567,1.91611721869457,-0.287084678278033,1.51141794662258,0.400936834358409,-0.290064211299691
"61",0.50027135004555,0.864628586857067,0.177842494910104,-0.255081285995356,-0.241288240647318,2.38046605501676
