"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33"
"1",1.92288854120407,2.54248553739551,0.0859693888521011,-0.912289434346972,-0.141777546320714,-0.884710306782643,1.02228618299897,-1.10405810351726,0.344909426200584,-1.3152738615243,1.54070036490008,0.386347691281645,1.05768770722522,-0.00765809010698717,-0.454849586735248,-0.12053863227742,1.05766364831625,-0.540931505964782,-1.34903103086764,-0.365919887239341,-0.492855268494518,1.2360943752157,0.1379089042047,0.772658321266455,-1.25611656049356,-1.7551511862451,1.23810853608079,1.13405693083427,0.112864641532436,-1.2159285168171,-2.38539914622802,-0.884280365396858,-1.96004339367009,1.04555478644379,0.543359431031681
"2",0.647843377631694,2.43761778726915,1.74867052199795,-1.26412955136342,0.135723492340426,-0.26399113965004,1.29085725372308,0.956451739998985,-1.3284576191181,1.10573134447077,0.858887446080684,0.137515983941636,-1.81231084839149,0.470000795055385,-1.22229595450281,-0.264007504245483,-0.412349626653282,-1.17609131965751,0.588747383981864,0.302840705060996,-0.489057827742008,1.90872105484397,0.139095617059045,1.31485080764565,0.965431409014666,-0.468235895959367,-0.576185441603567,-0.751996859963005,0.275229400347547,0.412554300041656,-0.569988489232699,0.739444332791363,0.602026806123845,-0.566400367710169,0.755154118183146
"3",-0.0890517353457875,1.41205074462336,-0.424068319727458,-0.879356781695675,0.372484210551598,-0.407387290622066,0.38256282562432,-1.78503734914544,0.730231590398998,0.45337874942192,-0.293056031226016,0.106411429323269,0.929779525962781,0.530546030596318,-0.884731470768039,-2.06911180016852,0.400263010804552,-0.973249037161921,-1.06756936093179,-0.301605688128191,-1.30353975608344,0.564388507762463,-0.112639340951533,1.20042020606749,0.34137875678171,-0.456381365005898,-0.100931886896461,-0.107723718925393,-1.42238843142744,-0.445112699007828,0.824778503683109,1.01039188955002,0.277989248618615,-1.23367065165157,-1.30557664638607
"4",0.725774882134103,1.89218706140488,0.504527196642219,-0.181832152753994,-1.38674337619709,-1.07022619821949,0.138867333560655,-0.114739200896116,-0.48607853987829,-0.643223168069912,-1.13675796078692,-1.54427388609629,1.10374089436749,-0.194433264564722,1.47124713528691,1.46781777755578,-0.130304109841046,0.744549982099509,-0.837238521592357,-0.0899856610645349,0.461646648428083,1.10001020833999,0.982828266970194,0.356473041047879,0.77227276120144,0.847497095315036,0.95746342042203,1.02061135364729,-0.503933813627904,-0.314571324580256,-1.13936961927808,0.112608495834804,-1.36099984271554,0.968289965344183,1.40409666583373
"5",1.71329087415819,2.67460252121769,1.62414805742126,-1.53701545663051,0.246874478641152,0.702353549542154,-1.26297701916906,1.27871605731368,-0.349983223763551,0.453846931655523,0.291100000875246,-0.882973649512032,1.62449103811148,-0.607431417405617,-0.21840941394471,1.07617442594222,-0.274140078091848,0.015019139959889,-0.390359195072185,1.30859268936465,0.96012486446073,0.802622091206695,1.38534654859308,-0.616381499215187,0.624021941252285,0.13062283303971,0.2615743007429,1.33937164402228,0.571702981945697,-2.05518616456872,-1.35363698472961,0.125133295482637,0.443301369017202,-1.37795233936657,0.201093169172266
"6",2.34281776526624,-1.09367551758491,0.818262846881834,-0.196811615162596,-0.427185536124285,-0.331810789554091,1.74137614758631,1.17333175823013,-0.302148103852758,0.597580380718442,1.57505419883125,-0.855180575482615,-0.937603967662828,-0.64828811393518,0.753080992887582,-0.670465703489625,0.946998540446739,0.11205133951749,-0.330860038774142,-0.18346320890082,-0.780934337954406,-0.873505982629547,0.567338023669273,0.688946124122144,2.77675356456129,-0.852011016480517,0.192745111556003,-0.452727953444353,-1.17335839195808,-0.0652698085184753,-0.778926172340967,-0.111901472819951,-0.395844687799337,0.0163688575676518,-0.895031384486749
"7",2.83378358882352,2.68563735989691,-0.904999181402938,-1.53507477290225,0.75270253549239,-0.0648259107168297,4.05294395035907,1.68157985658469,0.603957453698084,2.21734176034446,0.129218803003689,1.26766163149126,0.621526322631532,-2.00359604057915,0.371946781942047,0.0808714737437783,-0.443959962885212,-0.327483338899933,0.59333068251552,-0.239228958597392,-0.127861357981193,0.768537504025383,-0.329933966724411,0.511856910780296,0.459161712824637,-0.176601559085286,0.495769174445793,-0.72594964077434,-3.20886754512284,-0.776963895762709,1.4552521638253,-0.307217181415864,-0.650087898879097,-2.73933838888678,-1.02947457428457
"8",6.36813738337577,5.15561844460089,-0.866290301328791,0.402468748152009,1.56457601194905,-1.10151336106813,2.15498828952228,0.644090873871763,1.50830681901814,-0.394542873909179,-0.733738429550114,-0.934608911252374,0.311232081641183,0.043671216063932,1.07555564107347,0.442190887800508,0.496051551871587,-1.466838349135,1.04714868432566,-0.504733838100685,0.857159080262683,-0.899232805987581,0.311065767961828,1.92564035731757,-0.0829808953132919,0.37202431049098,0.216576965768773,-0.250040215268956,-0.753384951494758,0.135657505999959,-0.326843521891776,0.748494397916193,-1.05159752084161,-0.465833176718951,0.720152822583294
"9",0.722927214908973,1.22542240347385,1.03715262830532,0.410748306952868,-0.0824172238930159,-0.496719404953075,-0.109321101853678,-0.960656270195274,1.57046692765593,0.312759870455911,1.50027622753804,0.597836665568192,-0.291053877251291,0.47671340539496,1.29421864752164,0.264713175018392,-0.246761500421954,1.20664248584971,-0.0575128222266711,-0.292087127249696,0.0309363906722011,0.604467062923608,0.596971407622293,-2.56983827679435,-0.751202679481194,-1.84130024042604,-0.0154678008191789,1.46501555034312,1.33405374654854,-1.15751163582901,1.04085538777883,-0.457307941012668,1.58024118204845,0.498203849828941,-0.223112434012237
"10",-0.947476785037704,0.176206281394619,1.30191367733099,-1.95388163609918,0.616454028661652,-1.64255003003637,0.0968176128193787,-0.184337684136324,-0.48636603976772,0.635744921087541,-0.44783790284759,1.61247098720713,0.00081425003778176,1.51643367564665,-1.54726236004377,0.0404391213667357,0.503516760065657,-0.55677435385326,-1.1145211117263,0.996596698188711,1.42639368625583,0.296730438264193,-0.789647536206198,-0.382401990414976,0.383275505695468,0.0843493667128236,1.42288699154978,-0.851064873837433,-0.143727967585076,0.855924058950737,-0.505341345264117,-0.470852585941946,-0.365890938406752,-0.29026323013653,0.323808105912001
"11",3.0559901919802,1.52886798198914,1.08690485543524,1.00232041691557,1.4546391538745,0.33385834017889,-0.646040858810543,-1.15477854673822,-0.265793368122511,0.375902092295623,-0.128638561473623,-1.17738793587794,1.92819848423893,0.300298428734061,-0.871924442105975,-0.872601958079787,-0.83311615526646,-2.14373363966774,0.899839524961265,-0.00096396232945998,-0.708458299819169,-0.854494778376557,-0.471540636184137,0.408186882948851,1.29554342631785,-0.616568579437752,-0.945775777066546,0.236247671155019,-0.00599738965525555,-0.574483880942643,2.47936120086055,1.10239045492073,1.30552363099332,0.310936090761514,-1.03240793416638
"12",-0.848079154859264,0.381167651201369,0.671621375256304,1.57871095820642,-0.402437332711755,0.910473475927047,-1.07040682299429,-0.499277260624379,0.46472147672783,0.255706086274166,-0.132013908576373,1.37894374347376,0.152944818576978,0.281587658185965,-0.219325141027386,-0.0433206450187582,0.320013683047465,0.611016400077584,-1.11963313403225,-0.409064122130327,-0.534358137098285,0.376270933669809,0.243443982593588,-0.513885667813622,-0.499646516423078,0.275435499285814,0.197689061385275,-0.487980789334125,2.62055916063378,-0.52356307655968,-1.80045555448189,-0.872864881279995,0.528098875370674,-1.52263930747552,2.43608310316557
"13",-1.68762621748288,0.616512427194811,-0.105074164058891,0.473013392388312,0.834205818214877,0.585287774945511,-1.35466307072036,0.096584947195695,-1.36574324868194,0.965881096478669,0.404177106604953,0.769067486039912,0.685855174843808,0.786328253741967,-0.857205501046157,-0.437560977617944,-0.721618925701563,-0.554283068421854,0.995381354029732,-0.453598732544218,-1.50230334535902,1.89218481713486,0.311662545110185,-1.81454794845176,0.275539714105879,0.0192266835068906,-0.134457663112903,-0.747687264647974,0.498010961211647,0.69323831411189,-1.46616236868282,0.594714443939599,0.445099195303465,0.697121991845264,0.4538325690925
"14",2.03666903499417,0.00583267234183371,-0.364346833259652,1.24043356562421,-0.880788502172887,-0.674130970351201,0.837864869564376,-0.652288221068929,1.28827058522847,-0.566889768028172,0.857048750427435,0.732832785454563,-1.31094178619132,-0.816561161144109,0.504061832228963,-0.631155138159336,-0.645841142370375,-0.590400425935113,-0.0557539374463922,0.396279905525007,-1.07701200299516,-0.441361985463641,1.81453516465668,-0.330025653791241,-0.0277965418897085,-1.05503445920692,0.896300053518992,1.35560521790948,-0.512883584104084,0.572035682696803,0.0576768573645308,-0.559679221611767,-0.562265906675386,-0.494175270763651,0.465951280882415
"15",-1.07586192294874,-2.31802725503956,-1.7249049715379,-0.0556224471351179,0.489735152602499,-1.02905737309773,-0.29989599970224,-0.608285966517585,-0.968235888146184,0.651715559100596,0.778648602542824,-0.444497899831021,-0.959953274024783,0.100931234684253,-0.479349809460251,-0.978529360676746,0.755631869583176,-0.657283657221114,-0.668274326519893,0.468469338503965,0.247780759766611,-0.243340157880296,0.0096576199360576,-0.212152526568173,-0.535505865476226,-0.577496019791874,0.103859477107738,-0.642927934863931,-0.852077082990618,-2.09824434906827,0.917607797094989,0.230484442597638,0.846803611466068,-0.971189886600427,-0.706718581564157
"16",2.49696228632086,0.425466692216554,1.74938069931228,-0.856500143635605,3.62996108889697,-0.96504066622172,0.504690708493365,1.18032289834527,-0.530963278826658,-1.4762110646691,0.218280016655606,2.19945820885191,-0.562385140943399,-0.0824146917106662,0.0828201471057787,-0.0484477023753053,1.25961746020754,0.190138849460149,-1.18912653009207,0.998155913696083,0.394572118531071,-1.02306062087745,-0.446732961063075,0.963970086254048,0.297879266714125,-1.51781181749942,-0.621983891691142,1.1556291576191,1.55997522252556,-0.676835920754189,1.53072270213019,-0.916900041818357,-0.813234037322755,-0.864867637503361,-0.193982533470671
"17",0.408565312331629,2.74729580338608,-0.232508078942015,-1.21065888856056,-0.755682048206211,-0.538315722458777,-0.257944791548026,-0.382429202357578,1.38252762954578,0.595820312379611,0.264541716103489,1.62213765140459,-1.72387752998297,-0.601773689202774,0.77086069665489,1.84565194352018,-0.206355500006057,-0.0209919822785805,0.273313488512358,0.130886995824753,0.856422936289585,0.312395508407652,-0.708292678350426,-0.330647375269001,-0.792297282324782,0.741842381002562,-1.17964020688902,-1.25454361904039,-0.318619595582236,0.246589604180533,-0.12512870567319,1.05653577978167,-0.0208021385629999,-0.461593004827807,0.65128830088228
"18",2.43268383814604,1.33196045746418,0.760400780308813,0.079302228168557,-0.14736061085594,1.43792838230136,0.288877215601841,-0.464612634934797,1.66702846851863,0.81362280929254,-0.312784134748623,-1.66689192234358,0.390950032460974,-0.122082214662283,-0.956430344689336,-0.327747835404719,-0.456366145269736,0.834665377169769,-0.166383322607241,1.37824197880705,0.555326485985712,-2.43000975348839,0.497239509348568,0.234175696720953,-0.521756379904293,-1.21117533879195,-0.0554638223287098,0.362993380624103,0.515992822759823,-0.00958919677961858,-1.74956443572492,-1.82802524860882,0.623372551875332,-0.251770310315056,-0.207276385078563
"19",2.2003641563267,0.830516413611537,-0.17010674306335,1.49990577600174,-0.524269265002809,-1.30598302301564,-0.248224201256593,0.341734389542387,1.05217206983923,0.71372514598754,-0.147425867637931,-1.82932566986823,1.86870701096889,-0.0182362284689336,0.20413019528419,-1.41485140892384,0.550617880202076,0.317883957218308,-0.581054952695791,0.649250127894255,-1.90478612311184,0.750121739631607,-0.682536075366018,-0.547438302322102,-0.23559468671943,0.604096416073659,-1.48547662319642,-0.290738889120167,0.412132294754342,-0.729511961692582,0.125565879604745,-0.824011246705059,1.23901185667102,-1.28275933209673,0.420555315485123
"20",2.7506670444392,2.70174860584245,-1.39009268776871,0.319278545080313,0.593756441106031,0.862815846861268,-0.298650636443853,0.104385645776173,2.19500982196285,1.82439229527655,-1.01277537806644,-2.04890684572836,-0.662548473465358,0.3591348792881,0.438865990054713,-1.46912708877121,-0.479772616725719,0.879713575858858,-0.255935989771216,0.305430793540156,-0.405628350697457,0.447052425166964,-1.23892242452545,0.304923733344516,1.17154997583864,0.893016525417365,0.0394853803361405,-0.432745737732081,-0.14426646215699,0.938653189603931,0.836883319610489,0.0801241301121244,0.402412343333002,-0.40457392853273,3.04172070805551
"21",-0.642913554092749,3.30399330156817,-0.912293362740594,0.282997881463567,0.761895474671672,-0.664100796049143,-0.309017950547411,1.00136286348511,0.381482900549265,-1.6930879068602,0.616624945685701,1.01176566019996,-1.76891725301829,0.74409829587816,-0.25469250475388,0.5745902283015,-0.245270589142838,-1.14039037060999,-0.0608599495867443,0.633590550328587,0.465478430502838,-0.648673959458997,-0.540844650066177,-0.799322642602717,-1.10574664800328,-0.782098412587394,0.373500632232809,1.11418684792708,0.179284799112905,-1.07415164596547,1.93973295676778,-0.777184635511794,0.389930364393225,0.550757987743772,0.813637459094888
