"","y","X","Z1","Z2","Z3"
"1",-0.0329859675407498,0.080431922144977,-1.10742076527713,-0.482676340477602,0.0414817557480961
"2",1.32263964484216,0.958627638706969,0.0515725394567424,-0.249315943936856,0.326781940832221
"3",2.16184982947355,1.47373998198256,0.228527717491158,0.447545766990714,1.81917241312683
"4",0.907348905026908,0.539740047299327,1.80121624947695,-2.1951615317687,-1.07711849665628
"5",2.45129909580762,1.537714798994,0.880801915194996,-0.08914693680143,-0.00328758303763312
"6",1.3350420185684,0.933118843184919,0.152960676052187,-0.126853106199457,-0.568163847245431
"7",2.25640688870491,1.58299565451135,1.24557406643764,-0.645692245078911,-0.692276563194607
"8",3.56072520500701,2.39531996104047,1.17098737437799,0.703473375443735,-0.853467373436358
"9",2.11508564145579,1.51313985612715,0.140919349760127,0.457584792526354,-0.677166913433751
"10",-0.974718257681594,-0.836317942609565,-0.986332806865904,-1.24927501122759,-1.23910940283618
"11",0.805711275621652,0.567599391692848,-0.284513648474408,-0.273684748686674,1.06704715488356
"12",1.54201279765392,0.928033208188224,0.0992565112165453,-0.0891024451987707,0.893518028136226
"13",-0.084936322430428,-0.0230284899617327,-1.46632896971219,0.0940310154331845,1.63316207486404
"14",3.28856853511176,2.17728314839918,1.33570141563098,0.341331916573176,0.674961726707179
"15",3.52138482207222,2.37164458497511,0.683306603407864,1.02190429771905,1.69769068571939
"16",-1.37847555029038,-0.927181748592201,-1.0041223084851,-1.75272384145927,-0.788843658813009
"17",2.49745838320021,1.68238750001936,1.41994934703046,-0.383136941419345,-1.08247534098035
"18",1.91184563475978,1.11464953226038,0.253875680918348,-0.0429367625758852,-0.310506846611624
"19",1.71773021099803,1.19167137903255,-0.325773157940258,0.566118292734348,1.12550935938707
"20",1.23351085226474,0.615581061543656,0.510024181403146,-0.734002659107697,0.139398130537038
"21",1.1862653950807,0.713045069867481,0.358402679949974,-0.80477115934432,0.198349750195217
"22",0.136659661927846,0.148179779932543,-0.798404484514282,-0.360462431439054,-0.633866310596156
"23",2.19725283639305,1.52534547112253,0.350590439572115,0.358704759833427,-0.790797421883952
"24",3.09422781328362,2.17760761017866,1.69009548477948,-0.116719107178641,-0.482681435868433
"25",3.79645448196568,2.59117724519238,0.72128666562592,1.59425098184979,-0.0437877633320255
"26",1.22733090946952,0.616879479564336,0.0325645149700262,-0.363202625395119,-0.77394292031615
"27",1.39244700893627,0.895357881141882,0.336621808756082,-0.385545429383041,0.463079920291369
"28",4.51315364411682,3.0380810271559,1.3385754916577,1.28689910088361,0.553970971541187
"29",0.0736218413476527,-0.0577086657940819,-0.641740974124675,-0.743727971479684,0.327580849350289
"30",3.20057986698205,1.90859306064962,1.22758904196973,0.283539435892885,1.89846495920105
"31",1.89768201044388,1.18485236598794,-0.561149836289598,0.80942571851019,-0.0857495555271216
"32",2.0380905005764,1.40638181956674,-0.976482537688055,1.47919851665314,-0.322337454048904
"33",2.07592679006714,1.53298814736588,-0.0478895641935772,0.741404944083355,-0.890774344974434
"34",0.945210712255177,0.472031013807654,-0.137595665076503,-0.555379318573663,0.822341558472109
"35",1.53934723428526,1.07348316490634,0.507516038510637,-0.525980732949702,1.09111075960309
"36",1.55457345344232,1.06849729853433,1.19010684944847,-1.14243437864689,-1.11942458151013
"37",-0.450345315167133,-0.350941448899281,-1.43794861090968,-0.288664829241521,0.64639983623719
"38",4.25031616193514,2.94955312931771,1.12822762539361,1.5383464970125,-0.304880800016502
"39",3.26235375839216,2.25108934502624,0.657998416821599,1.03753390443794,-1.04881739810441
"40",4.57041136706219,3.00313396802461,1.28427674116623,1.6153155805862,-0.712106544710953
"41",2.54803244203331,1.87685509109077,-0.0127367545571738,0.903470828653512,-0.211237994149034
"42",0.544929199496671,0.311430424602664,-0.745777854952561,-0.212895691476007,-0.0399816728643498
"43",3.83903154147059,2.67938778138786,0.745939622000647,1.50250216034116,-0.444663384364748
"44",-0.0125885461745799,0.056978728948978,-0.546272959025381,-0.875379137470182,-1.1685483342674
"45",1.41070086760064,0.979788172438377,-0.168670113635558,0.0686077009680024,1.93146389457973
"46",2.55447841942867,1.67327370314336,0.490434032769896,0.57953445676474,0.930086750648581
"47",-0.926967936377446,-0.602018260509382,-1.84758856304621,-0.518574412230586,0.835792583045633
"48",2.67973336176274,1.79391153217055,-0.90644692299726,2.18331505589771,-0.610027448224518
"49",-0.772085794435408,-0.376337807286565,0.0376874741724867,-1.93714091564446,-0.378996001327129
"50",-0.21503173241419,-0.343863640414798,-1.0749316354392,-0.638607365430332,1.15923307436798
"51",2.58896810334276,1.7387129533495,0.439428382668703,0.719597279489789,-0.45386761737212
"52",0.871548257977228,0.598789660557685,-1.0893449289484,0.538963137362314,-0.251343766051935
"53",4.91808866691844,3.17016963673889,2.04086629568901,1.17622223625309,-1.1259407773981
"54",2.17643042879396,1.4541502876639,0.00749013955060421,0.682962756322487,-1.86655441097072
"55",3.88489997223703,2.51749176258512,0.965848588683347,1.21585258811357,-0.89163375315748
"56",0.129327624867488,-0.107304097126338,-0.555552160907203,-0.753269422574519,-1.25570241462836
"57",2.24996434826084,1.41543809717495,0.661345986682083,-0.103529867395757,-0.488997652607024
"58",1.74413935010689,1.16005345021241,-1.05315555901675,1.43948979808872,-0.417634234100051
"59",0.714445366160645,0.506058965941202,0.684277343155298,-1.47414347860197,0.757051519252814
"60",0.6130364215456,0.327757492493687,-1.57555694132032,0.64183906758812,-0.00591202515414336
"61",1.10635846575469,0.68732635623462,-0.502636167047913,0.127905548837877,-0.31670102588064
"62",1.88254365151481,1.29471755737451,-0.392902511742993,0.853324733358885,-0.473786147668177
"63",4.51708974295945,3.09566484318639,0.644300114551329,2.25344874760642,0.437117297861751
"64",0.86570935840179,0.496973795870359,-0.840134893613728,0.133363486646706,-1.2635159454835
"65",2.33795238961604,1.34488326679302,0.204102271053016,0.572799014760876,-0.487568385285418
"66",3.21637065373058,2.29472580474102,1.18423277751299,0.344918683723092,-0.143550238403749
"67",0.431324212252936,0.330330523591825,-0.464158831303091,-0.434765369416399,-0.103110722899134
"68",0.485961053247889,0.330110705242061,-0.446512344911008,-0.506761581497857,0.511843561300137
"69",3.91196828049105,2.56559387280699,1.13192419628849,1.19634539355586,-0.309254215445419
"70",3.83761611927378,2.66433086924997,2.05271955475857,0.148304044164799,-1.147019838418
"71",1.33658482165778,0.846863558694248,1.35075740176195,-1.67778879172932,-0.962271885367475
"72",0.786868432585238,0.606208767143738,-0.439882544816442,-0.182515133550198,0.259866449205812
"73",0.435896854779721,0.26644282254883,0.348350549662124,-1.36456848639111,0.618021701131055
"74",3.60651252718467,2.42201116505837,0.655278262347996,1.21570710510248,-0.654177121677195
"75",1.48990553439307,0.843424287550616,0.213628279012665,-0.207183656288224,-0.512593642798042
"76",1.89476876438015,1.30222496398489,0.558239750139261,-0.106175165629629,-1.85407235147219
"77",2.20748666065757,1.45517931208134,1.10791794198033,-0.373153386388423,-0.716748533900966
"78",2.56827111881226,1.96261163167949,0.197698471654033,0.779480497618514,-1.66167106458247
"79",1.23869313638295,0.976702564124494,-0.103545647306345,0.0229352122264171,-1.0367987569775
"80",1.50011327473431,0.988857958510226,-0.223248701657252,0.188911203296834,-0.989051254919132
"81",2.366251824384,1.76937694622847,-0.500927036755294,1.51294186716182,0.922355264670928
"82",1.35837321631105,1.09877701371401,-0.768704003480818,0.67588208086179,-0.95993694316117
"83",3.85848601657197,2.49017290157935,1.20643687037573,1.00835475834424,-1.5180954251812
"84",-1.07101681152516,-0.613483213066487,-1.59608351919287,-0.744427858992107,1.6617233376956
"85",0.295276549094412,0.118420901660537,-1.67271590625496,0.645426991499079,-0.984270303226718
"86",-0.961888093481973,-0.582602328407437,-1.62932133372754,-0.667610319676312,0.461752302662242
"87",0.774253235342833,0.366606730785604,1.31309526190534,-1.97961977138825,-0.604202668020708
"88",0.897475337110037,0.560070484936626,-0.230458495549323,-0.311212230392534,0.65416651221436
"89",-0.0487260814698025,0.175134476793403,0.227742221148116,-1.56311237390925,0.709873625005065
"90",2.03762341958537,1.37905522646592,1.09881523412251,-0.605796689851463,-1.52641945105138
"91",1.1793786423485,0.802434751241001,-1.28268898745941,0.928652300084503,-0.831349780188263
"92",1.45306861541631,1.00242613389307,-0.650982681070578,0.600819267517008,-0.787349488962268
"93",3.99690025346037,2.69367888176427,1.83139769869386,0.394197719690475,0.425616031439607
"94",2.32697815244896,1.62764280417618,0.694749410306615,0.191084255984248,0.372278759119219
"95",-0.336087199743421,-0.331355197605561,-1.57726044982425,-0.201413736102916,-1.56900693367148
"96",4.74453443916087,2.90275880346021,3.17520969280692,-0.235674580744272,0.436971563525557
"97",2.19620021175507,1.39156552536977,-0.505588951694351,1.23331708804945,-0.0105846244070892
"98",-1.79900664065631,-1.25130171880652,-1.20605198032852,-1.92725040586563,1.27630921477047
"99",1.64413478323573,1.15250334654414,0.134669806665926,-0.0305006648130491,0.466174462563419
"100",2.31555750685064,1.52414400409558,0.399885887928579,0.546279875766055,0.413808140385234
"101",2.98748227130732,1.96243164126736,1.49437209655285,-0.0806365356116708,1.3877834018487
"102",0.875566870479889,0.504288494757995,-0.537667794793144,0.0140647646408961,0.395376095799599
"103",2.46525235737269,1.64285382289048,0.661741225655233,0.426935634970791,0.584054008376656
"104",2.30667575952152,1.59549063339391,-0.161211531827681,1.07685569159334,2.0183106894891
"105",3.95427754530132,2.65933752062519,1.39873842258888,0.732926715590953,0.563104606627056
"106",1.02412703282982,0.741503168692846,-0.215491983884227,-0.251748055076437,-1.95583580458909
"107",3.29376995549072,2.06156097391512,1.20751925411546,0.520827657898717,0.703586313111056
"108",-1.22034019121572,-0.811331850220937,-1.75820968667737,-0.745285379443961,-1.26911187751347
"109",4.362768631485,2.98034874435427,1.89839778829945,0.830367562536439,1.00806732227034
"110",1.14363689879924,0.822363589368299,0.95213090149579,-1.37717347698336,1.14129593649448
"111",1.88983886866275,1.4349352545289,-0.254643785558764,0.714792224799042,-1.53067166403401
"112",4.21743644800329,2.82650081850932,0.80826179594748,1.73692966005231,1.2557270859353
"113",1.55547004105856,0.942423284516152,-1.60502601075876,1.5816080782531,-0.562724443369659
"114",1.43957417165979,0.995355123139798,-1.35833772774075,1.28586758191945,0.794699867585968
"115",0.718224585837243,0.374975869288862,-1.27549534208568,0.377990781350774,0.605391275842337
"116",2.21662096286166,1.44353405592623,0.0279671156683537,0.614482915709444,0.18206325514229
"117",0.0305505376884031,0.025728513081067,-0.712911209438176,-0.614675231075471,-0.988699097719995
"118",3.0185334484293,2.0801168231946,1.67467760106482,-0.18698390504609,1.19435981564956
"119",-0.241394821022675,-0.315160408441073,-0.337789530887123,-1.37074534240086,-0.667653085223372
"120",2.71583668437335,1.69568888183563,1.0761967215045,0.156888992331522,-0.0601202495445642
"121",-1.19250348569094,-0.752499965655572,-1.57550767576124,-0.913739936315063,-0.71454011002495
"122",1.00706424273649,0.580902023691473,-1.22050316433941,0.654447229826889,-0.769661499740252
"123",2.70029177395442,1.76616136439401,-0.642500895019279,1.75192877479886,-1.35325132853862
