"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17"
"1",2.10052804603531,0.688396009805539,1.13258901935854,1.12246133606515,1.09392314687259,1.55746998120393,0.224882821565643,-0.336041815924223,1.78941976123746,-0.22401977295217,0.0222502091427137,-0.330241869178634,-0.351549375956674,-1.53656676651689,0.7938496266606,-0.519032865567541,0.0992844963230545,0.55738342246714,-0.200982341539895
"2",3.52383468821981,1.66158244501745,-0.344384100049093,0.266633262253717,-0.509855590618584,0.205900991855214,-0.925149653393785,-0.182988288404275,-0.298880056105167,-0.285283163057665,0.256295880628952,1.31524121789655,-1.08061438880499,-3.00143769590324,1.07502498155227,-1.7830446505336,-0.503916183467024,2.19733021701824,-0.455777296002759
"3",-1.11940644656983,0.780638712805138,-1.63702522251758,-1.57637330002262,1.5922369509877,-0.205356579840074,-1.70366973674823,-1.10107359175284,0.842232209465021,-1.06823633403031,0.996612428201088,-0.155653251430034,-0.561450023458028,0.588840831113086,1.10647348455148,0.638302450234381,-1.38197362695916,-1.36786663893154,-0.313466524348936
"4",-0.7193313594704,-1.05470309894218,-0.168502114705585,1.05092316742873,0.529655735639475,-0.455850734375653,-0.488574248400153,1.12632755868375,-0.485680672703878,0.149280698971217,-0.669143459761797,1.2974650325959,-0.346744637506381,-0.276222806392251,-1.89991133829723,-2.01232221029541,1.04411336317772,-0.174518004331261,-1.21032399249667
"5",0.245637516472984,0.709782908339403,-0.233495967548793,-0.419888941009661,-1.41331770754595,0.075297372759629,0.0234913678245228,1.01003121284026,0.325555842590901,-2.20019604126212,1.53215482936292,-1.67916530494739,-0.0781518199633688,1.01630488112383,0.775295058442677,0.484062965512397,-1.62083655537697,1.11327625047503,0.221223947255647
"6",0.0121344696183132,0.85660067192336,1.18819315340123,-0.590460703045373,1.61583844536611,0.212754111077566,0.11550481149989,-0.53975661299424,0.26050451792826,-0.200125051831579,-0.802929845301545,-0.114560439813481,0.585661212747774,-0.423751739122202,0.51908340516817,-2.39767820478138,0.323046985508565,-1.1916554682939,1.21382818930966
"7",-1.48213200199077,1.08308664153869,1.56623861278549,-2.8044088497561,-0.308641679294844,-0.733540790657459,-0.286697429181706,-1.00803521536866,0.206101109252819,-1.18962501558723,-0.219333089655827,0.327974395648257,-1.33557929477173,0.396285326257054,-0.93308058712012,0.365763956436728,-0.368155915516429,0.245399655238148,0.739270755295841
"8",3.44237259932331,1.18810513842476,-0.761756608347163,-1.90392616401861,-0.00808601414978442,-0.289416286995222,-0.170550864529931,-0.267910602413047,2.29689172427739,-0.364928999013899,0.609861014126545,-0.427641218985689,-0.55533679504503,-0.868400332414428,1.03168283298755,-1.25810265957164,-1.01475881036376,1.68279084565977,-0.682872484122006
"9",0.164527881535042,0.815103424953068,-0.78696466149189,1.62888950303579,0.629174349090717,-0.110395498155291,-0.672644035745006,-2.45336425913473,0.435590536070297,-0.545205539273581,1.10596674951406,-0.841861349728274,-0.924188865529035,-0.181005146732971,1.24366190624907,0.235163710747427,-1.18115652799111,-0.337234547436937,-1.03496885703443
"10",4.46651565864595,2.93870286479711,-0.373473578418361,0.633970352197317,0.173168400083999,-1.61868564403368,-0.0290620152897216,-0.319593232011515,0.156293340861002,1.16229916922613,0.0927605619861073,1.34011482090341,1.5610724583195,-0.656387031556024,-1.64383214811315,0.387407233230234,1.53479572768322,0.155747977702502,1.043243934718
"11",1.20062185811026,-0.0701532048471443,-0.355068675532519,0.954939464366894,-0.153342322251589,-0.379068943340481,-0.541448593765972,-1.51438783072502,1.36145589608379,0.689768340803491,-1.51183182895058,0.475561570520088,-0.279878919954143,0.683435786343187,-0.023655313376928,1.19849665814862,-0.666225829879395,-0.909876688573364,0.590684029429747
