"","y","X","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21"
"1",1.24888610503469,0.694536215564626,-0.756258931174082,-0.394943241363947,0.861300069969506,-1.83959240693716,-0.972445107909909,-1.71145686632187,-0.547993097544775,-0.950798591059277,-0.0527217126204181,1.61760423518877,0.572891304928067,1.9803604176995,-1.03955330410574,-0.892091912103359,-0.367078100927948,1.24107148054561,0.492079752242613,2.63207339193557,-0.653580496221085,0.452139923419597,0.06555329622346
"2",1.05950315623449,0.503206396129578,-0.291691588279497,0.634410166124457,0.909046151381309,2.36612117601759,-0.1971944229186,-1.59922422566034,0.821563234390868,-0.316064681370525,0.139654487572177,-1.07286946454882,0.403131912042888,0.450930730992214,-0.134789894342932,-0.56803268704397,-0.118601338454972,-0.28311257964828,0.319912841418375,-0.627785269645488,-0.929214156874231,-0.478106819016094,1.31287331414899
"3",25.1560482573917,12.6524166284583,1.9122154067754,0.66321750833641,1.27569142082613,1.53614535902329,0.212205862315385,1.02567059484546,0.898584424074619,0.194911939196459,1.09213228252046,0.768798390634953,1.6255722613657,-0.545151315826696,1.51101654894291,-1.4048663775052,0.639954325220467,1.22785213694437,-0.27683077735147,-1.16750376770455,0.516963145021518,-0.195217230422731,-0.639539269233255
"4",4.13108680837331,2.03712369509704,-0.0757567252293619,-1.5152934402662,-0.533111136143609,-1.12094655423629,0.68145671568575,1.76239143243846,0.18370653409966,2.00106639023279,0.398687732876299,2.00135102185259,-1.58126254505067,1.71790871396931,-0.055058988656904,-0.297066310221691,0.134880088958253,-1.69760797444961,0.28233366108846,-0.699200066131728,0.601630878852981,-1.23596086855338,-1.33824822655586
"5",1.2584973608061,0.791994448707499,0.873722998241548,-1.60335541503263,-0.0455920838101812,-0.703572169292637,-0.396965244615216,-0.147163954854614,0.772148768903896,0.792567678344303,-0.520892864464801,0.575038390578575,1.32284318153381,1.85478746729614,-0.687439098861088,-0.343514129445074,-0.100310757380451,-1.67381784627127,-1.26590174311881,-0.576704258443044,0.465779980030567,1.09315266299828,1.78786735034006
"6",-1.06793693343181,-0.476636442424598,-1.23076099316463,0.251388163125401,0.602850722734473,1.04117763815049,-1.46740171241947,0.484477998411093,0.449732498606081,-1.03831198900629,0.927079111250778,0.504182819763244,1.83569060631251,-0.698399664614937,-0.366155002142154,-0.0285107705654343,-1.13475060387803,0.0814558185730889,-1.69102351975996,0.641731388786236,-0.326127875839787,-0.448000794095487,-1.19686039263148
"7",-8.49955094614973,-4.26891796951141,-0.846975410149852,-0.211429817783533,0.587219665484679,-1.3897418505611,-0.19268495340062,-1.12810492583833,-1.10563240971841,-0.963488149889028,-0.907734515112143,0.116386259485059,-0.161263345273801,0.206967275444855,-0.112599407250464,2.58067405009981,0.738353468835078,-0.493488279239938,0.24140067717487,-0.788881177033942,-0.589894902348241,-0.811479114585716,1.69176958731113
"8",-1.32620791683855,-0.658656614223447,-0.213116403179473,-1.30913758339291,-0.946153521903386,-0.00534974880500454,1.57809832225823,0.793075082451635,2.84019986658101,-1.28910269159517,-1.11723905393759,-0.774131682676342,0.395554534181827,-0.3132395226689,-0.334349466006427,-0.272484291877569,0.528644729398955,-0.753042811169888,0.105932313710553,0.255369207867062,0.330741733058134,-1.1725083864244,-1.29485877092223
"9",2.21585014956311,1.1456846545871,-0.433519476596902,-0.328443448332094,-1.87388026092539,0.526088394156656,-0.55346439483866,-0.0316242215975073,0.0856638967172161,0.431127155055883,-2.57210633909433,0.776826845746198,1.73324904038799,0.771366421980082,2.03476288235068,0.351045594069144,-0.107121788021474,-0.482627321259317,-0.381223217794529,0.583185733392028,-1.01570541594233,0.626111848531393,-1.01235797835242
"10",11.127541100537,5.59446517019434,0.684404712614161,-0.919703001416142,1.10560929517662,-0.491334125656638,-0.11686669256488,1.71539604627068,0.541296253804133,-1.2924782032191,-1.0185620630881,2.69359808618429,0.190097507598737,3.09317407378644,-1.03982961066611,0.257212081527862,0.507998464367586,-1.8053183969372,0.728138371019919,1.26411016045716,-0.409462114050139,-1.16768552221092,-0.283944639196727
"11",7.72621658457794,3.8853117494771,-0.354876402881478,-0.13192521008186,0.619823763651417,1.60053501811975,0.196951307267146,0.19701785895798,-0.180642047676378,-0.261372042506432,0.396610082143919,-0.288015743210408,0.500996138102727,0.749443741864339,0.0281157850174595,0.3749439170626,0.327546355252392,-0.916514173469731,0.80628429564347,-0.878325529444418,0.383545125214572,-0.435991926032181,0.372792606060724
"12",-10.9570603565388,-5.47752686874862,-0.777838958185995,1.00413225303736,-1.44450066403561,-2.45192920911525,-0.52293730592439,0.635156496755303,0.155727867151548,0.55230503681938,0.0646982073906756,0.633391801800274,-1.2001913911948,0.184799130579736,0.904239330313686,-1.20585375226393,-0.52933107473412,0.596531845323617,-0.238993948238692,0.110256341967045,-2.03532763157305,-0.934810198562931,-0.182414105935042
